GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1308988448	2022-01-04 11:39:38.865055	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023					Five Islands	L4294358	H	43.8238825	-69.7095300	2022-01-02	08:45:00	obsr43189	S99961436	Stationary	P21	EBIRD	60			5	1		0	1	1			as seen from Five Island side.	
URN:CornellLabOfOrnithology:EBIRD:OBS1307795063	2022-01-02 11:48:42.168902	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			299 Seguinland Road, Georgetown, Maine, US (43.798, -69.722)	L17280944	P	43.7979609	-69.7224236	2022-01-01	13:54:00	obsr1270480	S99854137	Stationary	P21	EBIRD	10			1	0		0	1	1			End of Wood Island	
URN:CornellLabOfOrnithology:EBIRD:OBS1308679184	2022-01-04 11:41:05.63217	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			96 Seguinland Rd, Georgetown US-ME 43.81159, -69.72142	L17294599	P	43.8115950	-69.7214160	2022-01-02	10:49:00	obsr400853	S99931187	Traveling	P22	EBIRD_ME	36	0.277		2	1	G7632302	0	1	1			Continuing. Photos.	
URN:CornellLabOfOrnithology:EBIRD:OBS1308814121	2022-01-04 12:18:07.097378	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023					Five Islands	L4294358	H	43.8238825	-69.7095300	2022-01-02	08:50:00	obsr1119337	S99943962	Stationary	P21	EBIRD	60			2	1		0	1	1		Wharf	Continuing.  Quick but excellent view through scope.  Large brown/black eagle with large orange beak, white on wings.  Sitting on pine tree on Wood Island and flew behind island shortly after.	
URN:CornellLabOfOrnithology:EBIRD:OBS1310129950	2022-01-04 11:38:56.765153	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023					Five Islands	L4294358	H	43.8238825	-69.7095300	2022-01-01	10:01:00	obsr99498	S100057989	Stationary	P21	EBIRD	98			1	1		0	1	1			Spectacular species found earlier previous day, thanks to the kind birders who let me view and digiscope. My first bird of the year.	
URN:CornellLabOfOrnithology:EBIRD:OBS1307463708	2022-01-01 12:32:32.972691	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023					Five Islands	L4294358	H	43.8238825	-69.7095300	2022-01-01	09:22:00	obsr2433663	S99819220	Traveling	P22	EBIRD	28	0.908		2	1	G7620401	1	1	1			Seen by hundreds of people, flew between islands. Very visible on the tops of trees. Digiscoped photos courtesy of a generous birder's spotting scope. Really amazing opportunity.	
URN:CornellLabOfOrnithology:EBIRD:OBS1308234323	2022-01-02 13:11:56.453087	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023					Five Islands	L4294358	H	43.8238825	-69.7095300	2022-01-01	09:30:00	obsr611141	S99892695	Stationary	P21	EBIRD	10			2	1	G7628987	1	1	1			Huge Eagle with giant yellow bill, white tail and shoulders continuing in the area. Victor has good photos.	
URN:CornellLabOfOrnithology:EBIRD:OBS1308030705	2022-01-01 22:41:49.315745	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			Grey Havens Inn; 96 Seguinland Road, Georgetown	L17285215	P	43.8109941	-69.7209187	2022-01-01	15:07:00	obsr1310629	S99877030	Stationary	P21	EBIRD	8			1	1		1	1	1		Other animals seen: N/A----Sunrise: 7:13 AM--Sunset: 4:12 PM----TEMPERATURE DURING COUNT:--Temp. Low - 46°F--Temp. High - 46°F----STARTING CONDITIONS:--Clarity - Hazy--Wind - SSE 5 mph--Humidity - 90%--Precipitation - 0.1 in--Visibility - 874.9 yd--Pressure - 29.75 inHg----ENDING CONDITIONS:--Clarity - Hazy--Wind - SSE 5 mph--Humidity - 90%--Precipitation - 0.1 in--Visibility - 437.4 yd--Pressure - 29.75 inHg----All listings are actual counts rather than estimations (unless stated otherwise); every bird counted was seen (as opposed to being heard only) unless stated otherwise.	******EXTREME MEGA----Previously reported, immensely visited rarity. This bird’s unbelievable rarity cannot be understated, and I am so thankful I got to see it. Very poor view; will attempt better photos tomorrow.----Amazing lifer!	
URN:CornellLabOfOrnithology:EBIRD:OBS1308099060	2022-01-04 11:38:36.254004	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023					Five Islands	L4294358	H	43.8238825	-69.7095300	2022-01-01	09:10:00	obsr544538	S99881781	Stationary	P21	EBIRD	45			2	1	G7626892	1	1	1			Continuing bird seen by many. Very large eagle with distinct white scapular patches, white tail, and large yellow bill. Perched on the top of a spruce tree. Picked up and flew a few times to a different perch over the course of the observation. Doc shot included.	
URN:CornellLabOfOrnithology:EBIRD:OBS1307504738	2022-01-01 17:05:09.707195	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023					Five Islands	L4294358	H	43.8238825	-69.7095300	2022-01-01	09:22:00	obsr407109	S99822174	Stationary	P21	EBIRD	19			2	1	G7625437	1	1	1			Continuing magnificent rarity, seen perched on top of conifer on Crow Island as well as in spectacular flight to another treetop on a nearby island to the south. Photo TBA. Dozens of observers.	
URN:CornellLabOfOrnithology:EBIRD:OBS1390549242	2022-04-12 21:16:28.225278	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			Grey Havens Inn	L17294696	P	43.8110970	-69.7206090	2022-01-02	11:22:00	obsr1085377	S106909388	Stationary	P21	EBIRD_ME	9			2	1	G8165975	0	1	1			Yellow beak. Perched on wood island	
URN:CornellLabOfOrnithology:EBIRD:OBS1307569688	2022-01-01 17:47:50.200048	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023					Five Islands	L4294358	H	43.8238825	-69.7095300	2022-01-01	09:40:00	obsr291215	S99828639	Stationary	P21	EBIRD	15			2	1	G7621254	1	1	1			Continuing	
URN:CornellLabOfOrnithology:EBIRD:OBS1308942850	2022-01-04 11:39:38.865055	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			Grey haven inn	L17292151	P	43.8110520	-69.7204770	2022-01-02	08:55:00	obsr812566	S99917697	Stationary	P21	EBIRD	12			2	1	G7643707	0	1	1			Stellars sea eagle at Grey haven inn, Georgetown, Maine. Perched on Wood island for 20 minutes. Massive bird with huge yellow beak. Dark brown-black color. White patch across folded wing. Observed with a large group of birders.	
URN:CornellLabOfOrnithology:EBIRD:OBS1308070904	2022-01-01 22:45:14.775294	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023					Five Islands	L4294358	H	43.8238825	-69.7095300	2022-01-01	10:04:00	obsr2645291	S99880866	Stationary	P21	EBIRD	91			1	1		0	1	1			Continuing. Observed with many others from Five Island Harbor Wharf. Large brown eagle with white shoulders and tail, large orange bill. Seen first perched on Hen Island, then flew to Mink Island. Later in day flew to southern tip of Wood Island.	
URN:CornellLabOfOrnithology:EBIRD:OBS1308410365	2022-01-04 11:38:56.765153	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023					Grey Havens Inn/Wood Island	L17289663	P	43.8075666	-69.7153694	2022-01-01	15:05:00	obsr224862	S99904341	Stationary	P21	EBIRD	5			1	1		0	1	1			Continuing Mega. Seen perched in tree (fourth from the end) on southern tip of Wood Island. Left shortly thereafter flying north over the channel between Gerogeown Island and Wood Island	
URN:CornellLabOfOrnithology:EBIRD:OBS1307632177	2022-01-01 22:45:14.775294	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023					Five Islands	L4294358	H	43.8238825	-69.7095300	2022-01-01	09:17:00	obsr1192483	S99814611	Stationary	P21	EBIRD	95			3	1		0	1	1			Continuing at Five Islands, observed sitting in Spruce on 3 islands	
URN:CornellLabOfOrnithology:EBIRD:OBS1307484313	2022-01-01 12:31:33.210209	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023					Five Islands	L4294358	H	43.8238825	-69.7095300	2022-01-01	10:00:00	obsr169965	S99820437	Traveling	P22	EBIRD	23	0.310		1	1		0	1	1			Continuing.	
URN:CornellLabOfOrnithology:EBIRD:OBS1308589929	2022-01-04 11:38:56.765153	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			96 Seguinland Rd, Georgetown US-ME (43.8110,-69.7208)	L17293291	P	43.8110340	-69.7207760	2022-01-01	15:00:00	obsr538180	S99924109	Stationary	P21	EBIRD	20			1	1		0	1	1			Continuing	
URN:CornellLabOfOrnithology:EBIRD:OBS1307493178	2022-01-02 08:40:23.153247	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023					Five Islands	L4294358	H	43.8238825	-69.7095300	2022-01-01	09:28:00	obsr184051	S99820839	Traveling	P22	EBIRD	57	0.338		4	1	G7620591	1	1	1			Continuing famous bird. Moved gradually south from just north of docks. Last seen flying to backside of third island to the south.	
URN:CornellLabOfOrnithology:EBIRD:OBS1309576883	2022-01-04 20:32:41.758962	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			Grey Havens Inn	L17308094	P	43.8110250	-69.7205020	2022-01-02	12:20:00	obsr563348	S100004784	Traveling	P22	EBIRD	110	0.903		3	1	G7663813	1	1	1		Light rain , 40F, 14 mph N winds	Continuing rarity, seen on the top of a tree on the small island across water from Grey Havens Inn. A large dark Eagle with very large yellow bill and large white “shoulder” patches. Many observers. Thanks to the owner of the Inn who welcomed all the birders and allowed us to be on their beautiful backyard and the porch.	
URN:CornellLabOfOrnithology:EBIRD:OBS1308955585	2022-01-04 11:41:05.63217	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023					Grey Havens Inn	L17299609	P	43.8081054	-69.7102138	2022-01-02	11:00:00	obsr2679493	S99958321	Stationary	P21	EBIRD	30			150	0		0	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS1308005468	2022-01-01 22:45:14.775294	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023					Five Islands	L4294358	H	43.8238825	-69.7095300	2022-01-01	10:02:00	obsr179552	S99873900	Traveling	P22	EBIRD	105	2.173		2	1	G7625974	0	1	1			***Continuing mega-rarity. Seen distantly but well through scope perched on island then flying around and over island. Huge, huge yellow-orange bill, white shoulder patches and tail. Photos by many.	
URN:CornellLabOfOrnithology:EBIRD:OBS1310477067	2022-01-09 14:12:24.425466	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			Grey Havens Inn	L17308094	P	43.8110250	-69.7205020	2022-01-02	14:53:00	obsr113721	S100082262	Stationary	P21	EBIRD	27			3	1	G7648440	1	1	1		Light rain, 39F, 14 mph N winds; The second visit to the Inn today with Karen F and Dawn H.	Continuing rarity. Our second visit to the Inn and the second sighting of the eagle today (after KF saw a dark raptor with a massive wingspan fly over the car towards Harmon's Harbor). This time, the STSE was perching on the top of a tree across Harmon’s Harbor -- on the mainland but on the peninsula labeled "Dry Point "on Google Maps, north of Wood Island. Around 3:20 pm, the STSE took off, heading WNW. Many observers.	
URN:CornellLabOfOrnithology:EBIRD:OBS1307915594	2022-01-01 22:45:14.775294	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023					Harmon Harbor, Georgetown US-ME (43.8072,-69.7186)	L17283067	P	43.8072100	-69.7185570	2022-01-01	14:20:00	obsr936157	S99864945	Traveling	P22	EBIRD	15	0.115		2	1	G7624837	0	1	1			Consensus of multiple birders that this is an accurate ID.	
URN:CornellLabOfOrnithology:EBIRD:OBS1318308485	2022-01-17 18:11:31.714043	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023					04548, Georgetown US-ME (43.8207,-69.7087)	L17428321	P	43.8206710	-69.7087190	2022-01-01	11:14:00	obsr437494	S100721184	Stationary	P21	EBIRD	10			1	1		0	1	1			Lifer! Rainy cold day. Was in tall pine on Mink Island.	
URN:CornellLabOfOrnithology:EBIRD:OBS1310124109	2022-01-04 11:40:19.656732	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			Grey Havens Inn, 96 Seguinland Rd	L17317043	P	43.8109951	-69.7209549	2022-01-02	14:30:00	obsr294200	S100057816	Stationary	P21	EBIRD	60			1	1		0	1	1			I arrived at Grey Havens Inn about one minute after the Steller’s Sea-Eagle departed!  I was told that the eagle had been perched near the top of the same tree on Wood Island for the previous 3 ½ hours.  Another birder told me that the Steller’s Sea-Eagle flew over my head chasing a Bald Eagle that had a fish. If I had only thought to look upward, I would have seen it!  That was the frustrating beginning to what was eventually a wonderful and exhilarating experience.  The one hundred or so birders that were at Grey Havens Inn gradually departed.  Several birders suggested that I remain at Grey Havens Inn, since their best guess is that the eagle could return to Wood Island since it had spent so much of the day there. For the first few minutes, I was alone looking for the eagle.  Then other birders gradually trickled in.  After about 30 minutes of waiting, one birder called out “I think I might see a Bald Eagle”. Disappointed, but hoping that perhaps the bird was not a Bald Eagle but a Steller’s Sea-Eagle, I quickly got my binoculars on the bird.  Extensive white shoulders, large white wedge-shaped tail, white leg feathers, with a fish in its massive orange bill.  I yelled out “it’s the Steller’s Sea-Eagle”.  An enormous relief followed by unbridled joy.  The Steller’s Sea-Eagle landed in the top of a tree on the mainland, perhaps 100 or 200m north of the tree at which it had spent the previous few hours before I arrived. The number of birders present continued to increase, perhaps reaching about 100 people, and each person quickly got onto the bird. It was wonderful to see so many happy, smiling birders.  The Steller’s Sea-Eagle remained atop the same tree, sometimes preening, looking around, appearing a little restless, as if it was about to leave. After about 30 minutes, the Steller’s Sea-Eagle left the tree flying to the northwest and then out of sight.  A truly amazing and incredible experience. Certainly, one of the most thrilling and memorable birds I have ever seen.	
URN:CornellLabOfOrnithology:EBIRD:OBS1309576718	2022-01-04 11:36:47.406253	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			Grey Havens Inn	L17308094	P	43.8110250	-69.7205020	2022-01-02	14:53:00	obsr563348	S100004725	Stationary	P21	EBIRD	27			3	1	G7648440	1	1	1		Light rain, 39F, 14 mph N winds; The second visit to the Inn today with Karen F and Dawn H.	Continuing rarity. Our second visit to the Inn and the second sighting of the Eagle today. This time, the Sea-Eagle was perching on the top of a tree on our left across Harmon’s Harbor. Around 3:20 pm, we saw the Sea-Eagle flying up and away toward west. Many observers.	
URN:CornellLabOfOrnithology:EBIRD:OBS1309789391	2022-01-04 11:39:38.865055	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			Grey haven inn	L17292151	P	43.8110520	-69.7204770	2022-01-02	08:55:00	obsr1752092	S100024346	Stationary	P21	EBIRD	12			2	1	G7643707	0	1	1			Stellars sea eagle at Grey haven inn, Georgetown, Maine. Perched on Wood island for 20 minutes. Massive bird with huge yellow beak. Dark brown-black color. White patch across folded wing. Observed with a large group of birders.	
URN:CornellLabOfOrnithology:EBIRD:OBS1307775657	2022-01-01 22:45:01.238371	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1				Unknown Sex, Adult (1)	United States	US	Maine	US-ME	Sagadahoc	US-ME-023					Five Islands	L4294358	H	43.8238825	-69.7095300	2022-01-01	09:15:00	obsr1441872	S99849931	Stationary	P21	EBIRD	45			2	1		1	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS1308803732	2022-05-22 22:26:53.672868	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			Gray Havens Inn	L17294919	P	43.8110231	-69.7209099	2022-01-02	11:47:00	obsr1450627	S99942428	Stationary	P21	EBIRD	69			1	1		1	1	1			Large brown eagle with white side and thick yellow beak. Perched on large pine on north side of Wood Island, visible from Grey Havens Inn.	
URN:CornellLabOfOrnithology:EBIRD:OBS1309922475	2022-01-06 08:22:00.84289	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1				Unknown Sex, Adult (1)	United States	US	Maine	US-ME	Sagadahoc	US-ME-023					Five Islands	L4294358	H	43.8238825	-69.7095300	2022-01-02	13:20:00	obsr1285479	S100037684	Stationary	P21	EBIRD	78			3	1	G7645131	1	1	1		as viewed from the Gray Havens Inn, though submitting from the Five Islands Hotspot. If a stakeout hotspot is created for the eagle viewing from the Inn, will merge checklist location accordingly.		
URN:CornellLabOfOrnithology:EBIRD:OBS1308043986	2022-01-01 22:45:01.238371	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023					Five Islands	L4294358	H	43.8238825	-69.7095300	2022-01-01	08:47:00	obsr131563	S99877326	Stationary	P21	EBIRD	83			1	1		1	1	1			With M.OB., first seen at 9:11 thru the fog. Seen for about 35 or 40 minutes on 4 different perches.	
URN:CornellLabOfOrnithology:EBIRD:OBS1307889456	2022-01-01 22:45:14.775294	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023					Five Islands	L4294358	H	43.8238825	-69.7095300	2022-01-01	09:50:00	obsr497693	S99863514	Stationary	P21	EBIRD	20			1	1		0	1	1			Mega; continuing; seen by many; large eagle with white patches on wings	
URN:CornellLabOfOrnithology:EBIRD:OBS1308117226	2022-01-05 20:56:10.773834	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023					Five Islands	L4294358	H	43.8238825	-69.7095300	2022-01-01	13:30:00	obsr1153119	S99883741	Traveling	P22	EBIRD	24	3.219		8	1	G7668849	1	1	1			MEGA----Seen on the southern side of Wood Island around 1:45pm perched in the top of a tree. Nice views.	
URN:CornellLabOfOrnithology:EBIRD:OBS1307748563	2022-04-04 14:56:33.315771	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			Morse Pond Preserve (KELT)	L4013726	H	43.8011593	-69.7250372	2022-01-01	11:45:00	obsr1227151	S99847451	Traveling	P22	EBIRD_ME	132	22.230		1	1	G7623083	0	1	1			Continuing. Seen on south end woods island perched on top of tree. Vantage point form Harmon’s Harbor Rd - large dark bird with white wing bars and huge orange yellow beak. Observed with scope and binoculars.	
URN:CornellLabOfOrnithology:EBIRD:OBS1309287479	2022-04-04 14:53:37.077869	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			Gray Havens Inn, Georgetown, ME	L17304985	P	43.8109920	-69.7206360	2022-01-02	08:38:00	obsr447679	S99986291	Stationary	P21	EBIRD_ME	33			1	1		1	1	1		Gray Havens Inn. Cloudy, light breeze, high tide, 40s.	Very large dark brown eagle with enormous yellow-orange bill. Large white wing bars, white tail and white leg feathering. White on leading edge of wings in flight. Fabulous!!	
URN:CornellLabOfOrnithology:EBIRD:OBS1307465565	2022-01-08 18:59:55.702291	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023					Five Islands	L4294358	H	43.8238825	-69.7095300	2022-01-01	07:35:00	obsr297217	S99818843	Traveling	P22	EBIRD	153	0.346		2	1	G7620385	1	1	1		went to dinner in Portland at Taco Escobarr. Stayed at a motel in Brunswick.	state bird!  brought my wife along as she missed the Massachusetts experience. lifer for her.  Massive eagle. I was able to see it fly this time unlike my experience in Mass. Very alert bird that likes to move around. patience is needed as it may sit out of sight for a bit.	
URN:CornellLabOfOrnithology:EBIRD:OBS1307882007	2022-01-02 10:58:58.260542	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			Grey’s Haven Inn	L17282307	P	43.8110450	-69.7207520	2022-01-01	15:00:00	obsr91362	S99861133	Stationary	P21	EBIRD	18			1	1	G7629558	1	1	1		Finally tracked down the Steller’s Sea-Eagle. Thanks to all the helpful hints from birders in the area.	Continuing bird. Thanks to the owners of Grey’s Haven Inn. The fog was rolling in, so it was a challenging view but we could see the broad white wing patches. Allan was helping another birder get on the sea-eagle when it took off. Craig had a nice look at it in flight. White epaulets obvious on upper wings, dark brown plumage overall, and yellowish, large beak.	
URN:CornellLabOfOrnithology:EBIRD:OBS1308714969	2022-01-04 11:41:05.63217	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			Grey Haven’s Inn	L17295087	P	43.8109880	-69.7208430	2022-01-02	11:28:00	obsr1706633	S99934198	Traveling	P22	EBIRD	22	0.375		1	1		0	1	1			THE eagle! &#x1f60d;	
URN:CornellLabOfOrnithology:EBIRD:OBS1308828834	2022-01-04 11:36:47.406253	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			Grey Havens	L17297138	P	43.8109354	-69.7207117	2022-01-02	13:20:00	obsr340963	S99945018	Stationary	P21	EBIRD	15			2	0		1	1	1			Learned of this opportunity, went for it.  Perched in a coniferous tree on a small island off of Grey Havens Inn, Georgetown, ME.  Super nice folks let us use their optics (and their property).  Fun day with my 7-year old!	
URN:CornellLabOfOrnithology:EBIRD:OBS1307459447	2022-01-01 20:43:17.896175	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023					Five Islands	L4294358	H	43.8238825	-69.7095300	2022-01-01	07:15:00	obsr649385	S99817833	Traveling	P22	EBIRD	164	0.396		2	1	G7627902	1	1	1			Large eagle. Pics to follow.	
URN:CornellLabOfOrnithology:EBIRD:OBS1308684829	2022-04-12 21:16:28.225278	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			Grey Havens Inn	L17294696	P	43.8110970	-69.7206090	2022-01-02	11:22:00	obsr396288	S99931763	Stationary	P21	EBIRD_ME	9			2	1	G8165975	0	1	1			Yellow beak. Perched on wood island	
URN:CornellLabOfOrnithology:EBIRD:OBS1309543821	2022-01-04 11:41:05.63217	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			Grey Havens Inn	L17307837	P	43.8107743	-69.7201607	2022-01-02	10:00:00	obsr197809	S100003190	Stationary	P21	EBIRD	95			2	1		1	1	1			in top of evergreen tree on Wood Island.	
URN:CornellLabOfOrnithology:EBIRD:OBS1308113184	2022-01-04 23:08:44.633648	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023					Wood Island	L17286389	P	43.8084641	-69.7143520	2022-01-01	14:25:00	obsr420966	S99883957	Traveling	P22	EBIRD	25	6.437		8	1		0	1	1			Continuing MEGA.  Seen sitting on top of a tree on Wood Island.  Looked huge next to nearby bald eagle.  Large yellow bill, orange legs, and white wing patch very distinctive.  Amazing bird.	
URN:CornellLabOfOrnithology:EBIRD:OBS1307834920	2022-01-01 22:45:14.775294	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023					Five Islands	L4294358	H	43.8238825	-69.7095300	2022-01-01	09:35:00	obsr1460437	S99857107	Stationary	P21	EBIRD	25			1	1		0	1	1			Continuing. What a crowd!	
URN:CornellLabOfOrnithology:EBIRD:OBS1308529342	2022-06-23 22:13:06.128458	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			96 Seguinland Road, Georgetown, Maine, US (43.811, -69.721)	L17292168	P	43.8109633	-69.7205208	2022-01-02	08:44:00	obsr503578	S99917771	Stationary	P21	EBIRD	22			3	1	G7632638	1	1	1			Continuing	
