placeID,fileID,Sample.Label,datetime,date,time,species,contact,angle,distance,Area,Region.Label,Study.Area
GKPP11,GKPP11,GKPP11,2019:12:17 03:54:29,17/12/2019,0.162836,Black Backed Jackal,Yes,0-0.2,12,1,Grid1,200
GKPP11,GKPP11,GKPP11,2019:12:16 03:30:30,16/12/2019,0.146181,Black Backed Jackal,No,0.8-1,7.5,1,Grid1,200
GKPP11,GKPP11,GKPP11,2019:12:16 03:30:30,16/12/2019,0.146181,Black Backed Jackal,No,0.8-1,7.5,1,Grid1,200
GKPP11,GKPP11,GKPP11,2019:12:16 03:30:29,16/12/2019,0.146169,Black Backed Jackal,No,0.6-0.8,7,1,Grid1,200
GKPP11,GKPP11,GKPP11,2019:12:16 03:29:27,16/12/2019,0.145451,Black Backed Jackal,No,0.4-0.6,6,1,Grid1,200
GKPP11,GKPP11,GKPP11,2019:12:16 03:29:27,16/12/2019,0.145451,Black Backed Jackal,No,0.4-0.6,6,1,Grid1,200
GKPP11,GKPP11,GKPP11,2019:12:16 03:29:27,16/12/2019,0.145451,Black Backed Jackal,No,0.4-0.6,6,1,Grid1,200
GKPP11,GKPP11,GKPP11,2019:12:16 03:29:26,16/12/2019,0.14544,Black Backed Jackal,No,0.4-0.6,6,1,Grid1,200
GKPP11,GKPP11,GKPP11,2019:12:16 03:29:26,16/12/2019,0.14544,Black Backed Jackal,No,0.4-0.6,6,1,Grid1,200
GKPP11,GKPP11,GKPP11,2019:12:16 03:29:26,16/12/2019,0.14544,Black Backed Jackal,Yes,0.4-0.6,6,1,Grid1,200
GKPP11,GKPP11,GKPP11,2019:12:15 05:43:00,15/12/2019,0.238194,Black Backed Jackal,No,0.8-1,15,1,Grid1,200
GKPP11,GKPP11,GKPP11,2019:12:15 05:43:00,15/12/2019,0.238194,Black Backed Jackal,No,0.8-1,14,1,Grid1,200
GKPP11,GKPP11,GKPP11,2019:12:15 05:42:53,15/12/2019,0.238113,Black Backed Jackal,No,0-0.2,9.5,1,Grid1,200
GKPP11,GKPP11,GKPP11,2019:12:15 05:42:53,15/12/2019,0.238113,Black Backed Jackal,No,0-0.2,9.5,1,Grid1,200
GKPP11,GKPP11,GKPP11,2019:12:15 05:42:53,15/12/2019,0.238113,Black Backed Jackal,No,0.2-0.4,9.5,1,Grid1,200
GKPP11,GKPP11,GKPP11,2019:12:15 05:42:52,15/12/2019,0.238102,Black Backed Jackal,No,0.2-0.4,9.5,1,Grid1,200
GKPP11,GKPP11,GKPP11,2019:12:15 05:42:52,15/12/2019,0.238102,Black Backed Jackal,No,0.4-0.6,9,1,Grid1,200
GKPP11,GKPP11,GKPP11,2019:12:15 05:42:52,15/12/2019,0.238102,Black Backed Jackal,Yes,0.4-0.6,9.5,1,Grid1,200
GKPP11,GKPP11,GKPP11,2019:12:10 19:07:58,10/12/2019,0.797199,Black Backed Jackal,No,0.6-0.8,9.5,1,Grid1,200
GKPP11,GKPP11,GKPP11,2019:12:10 19:07:58,10/12/2019,0.797199,Black Backed Jackal,No,0.4-0.6,9.5,1,Grid1,200
GKPP11,GKPP11,GKPP11,2019:12:10 19:07:57,10/12/2019,0.797188,Black Backed Jackal,No,0.2-0.4,10,1,Grid1,200
GKPP11,GKPP11,GKPP11,2019:12:10 19:07:57,10/12/2019,0.797188,Black Backed Jackal,No,0-0.2,11,1,Grid1,200
GKPP11,GKPP11,GKPP11,2019:12:10 19:07:57,10/12/2019,0.797188,Black Backed Jackal,No,0-0.2,12,1,Grid1,200
GKPP11,GKPP11,GKPP11,2019:12:10 19:07:57,10/12/2019,0.797188,Black Backed Jackal,Yes,0-0.2,12,1,Grid1,200
GKPP06,GKPP06,GKPP06,2020:01:04 22:15:52,04/01/2020,0.927685,Brown Hyena,No,0.2-0.4,5,1,Grid1,200
GKPP06,GKPP06,GKPP06,2020:01:04 22:15:51,04/01/2020,0.927674,Brown Hyena,No,0-0.2,5,1,Grid1,200
GKPP06,GKPP06,GKPP06,2020:01:04 22:15:51,04/01/2020,0.927674,Brown Hyena,No,0-0.2,5,1,Grid1,200
GKPP06,GKPP06,GKPP06,2020:01:04 22:15:51,04/01/2020,0.927674,Brown Hyena,No,0.2-0.4,5,1,Grid1,200
GKPP06,GKPP06,GKPP06,2020:01:04 22:15:50,04/01/2020,0.927662,Brown Hyena,No,0.4-0.6,5,1,Grid1,200
GKPP06,GKPP06,GKPP06,2020:01:04 22:15:50,04/01/2020,0.927662,Brown Hyena,Yes,0.6-0.8,5.5,1,Grid1,200
GKPP06,GKPP06,GKPP06,2020:01:04 03:50:05,04/01/2020,0.15978,Brown Hyena,No,0.2-0.4,5,1,Grid1,200
GKPP06,GKPP06,GKPP06,2020:01:04 03:50:05,04/01/2020,0.15978,Brown Hyena,No,0-0.2,5,1,Grid1,200
GKPP06,GKPP06,GKPP06,2020:01:04 03:50:05,04/01/2020,0.15978,Brown Hyena,No,0-0.2,5,1,Grid1,200
GKPP06,GKPP06,GKPP06,2020:01:04 03:50:05,04/01/2020,0.15978,Brown Hyena,No,0.2-0.4,5,1,Grid1,200
GKPP06,GKPP06,GKPP06,2020:01:04 03:50:04,04/01/2020,0.159769,Brown Hyena,No,0.4-0.6,5.5,1,Grid1,200
GKPP06,GKPP06,GKPP06,2020:01:04 03:50:04,04/01/2020,0.159769,Brown Hyena,Yes,0.6-0.8,5.5,1,Grid1,200
GKPP06,GKPP06,GKPP06,2020:01:03 08:29:57,03/01/2020,0.354132,Black Backed Jackal,Yes,0.8-1,3.5,1,Grid1,200
GKPP06,GKPP06,GKPP06,2019:12:31 22:05:12,31/12/2019,0.920278,Brown Hyena,No,0.2-0.4,4.5,1,Grid1,200
GKPP06,GKPP06,GKPP06,2019:12:31 22:05:12,31/12/2019,0.920278,Brown Hyena,No,0-0.2,4.5,1,Grid1,200
GKPP06,GKPP06,GKPP06,2019:12:31 22:05:12,31/12/2019,0.920278,Brown Hyena,No,0-0.2,4.5,1,Grid1,200
GKPP06,GKPP06,GKPP06,2019:12:31 22:05:12,31/12/2019,0.920278,Brown Hyena,No,0.2-0.4,4.5,1,Grid1,200
GKPP06,GKPP06,GKPP06,2019:12:31 22:05:11,31/12/2019,0.920266,Brown Hyena,No,0.4-0.6,4.5,1,Grid1,200
GKPP06,GKPP06,GKPP06,2019:12:31 22:05:11,31/12/2019,0.920266,Brown Hyena,Yes,0.6-0.8,5,1,Grid1,200
GKPP06,GKPP06,GKPP06,2019:12:29 21:35:43,29/12/2019,0.899803,Brown Hyena,No,0-0.2,8.5,1,Grid1,200
GKPP06,GKPP06,GKPP06,2019:12:29 21:35:43,29/12/2019,0.899803,Brown Hyena,No,0-0.2,8,1,Grid1,200
GKPP06,GKPP06,GKPP06,2019:12:29 21:35:43,29/12/2019,0.899803,Brown Hyena,No,0-0.2,8,1,Grid1,200
GKPP06,GKPP06,GKPP06,2019:12:29 21:35:43,29/12/2019,0.899803,Brown Hyena,No,0.2-0.4,8,1,Grid1,200
GKPP06,GKPP06,GKPP06,2019:12:29 21:35:42,29/12/2019,0.899792,Brown Hyena,No,0.2-0.4,8,1,Grid1,200
GKPP06,GKPP06,GKPP06,2019:12:29 21:35:42,29/12/2019,0.899792,Brown Hyena,Yes,0.4-0.6,8,1,Grid1,200
GKPP12,GKPP12,GKPP12,2019:12:29 03:04:04,29/12/2019,0.127824,Brown Hyena,No,0.8-1,4,1,Grid1,200
GKPP12,GKPP12,GKPP12,2019:12:29 03:04:04,29/12/2019,0.127824,Brown Hyena,No,0.8-1,3.5,1,Grid1,200
GKPP12,GKPP12,GKPP12,2019:12:29 03:04:03,29/12/2019,0.127813,Brown Hyena,No,0.8-1,3.5,1,Grid1,200
GKPP12,GKPP12,GKPP12,2019:12:29 03:04:03,29/12/2019,0.127813,Brown Hyena,No,0.8-1,3.5,1,Grid1,200
GKPP12,GKPP12,GKPP12,2019:12:29 03:03:55,29/12/2019,0.12772,Brown Hyena,No,0.4-0.6,6.5,1,Grid1,200
GKPP12,GKPP12,GKPP12,2019:12:29 03:03:55,29/12/2019,0.12772,Brown Hyena,No,0.4-0.6,6.5,1,Grid1,200
GKPP12,GKPP12,GKPP12,2019:12:29 03:03:55,29/12/2019,0.12772,Brown Hyena,No,0.4-0.6,7,1,Grid1,200
GKPP12,GKPP12,GKPP12,2019:12:29 03:03:54,29/12/2019,0.127708,Brown Hyena,No,0.2-0.4,7.5,1,Grid1,200
GKPP12,GKPP12,GKPP12,2019:12:29 03:03:54,29/12/2019,0.127708,Brown Hyena,No,0.2-0.4,8,1,Grid1,200
GKPP12,GKPP12,GKPP12,2019:12:29 03:03:54,29/12/2019,0.127708,Brown Hyena,Yes,0.2-0.4,8.5,1,Grid1,200
GKPP13,GKPP13,GKPP13,2019:12:27 21:19:58,27/12/2019,0.888866,Black Backed Jackal,No,0.8-1,9.5,1,Grid1,200
GKPP13,GKPP13,GKPP13,2019:12:27 21:19:58,27/12/2019,0.888866,Black Backed Jackal,No,0.4-0.6,9,1,Grid1,200
GKPP13,GKPP13,GKPP13,2019:12:27 21:19:58,27/12/2019,0.888866,Black Backed Jackal,No,0.4-0.6,8,1,Grid1,200
GKPP13,GKPP13,GKPP13,2019:12:27 21:19:57,27/12/2019,0.888854,Black Backed Jackal,No,0-0.2,7.5,1,Grid1,200
GKPP13,GKPP13,GKPP13,2019:12:27 21:19:57,27/12/2019,0.888854,Black Backed Jackal,No,0-0.2,7.5,1,Grid1,200
GKPP13,GKPP13,GKPP13,2019:12:27 21:19:57,27/12/2019,0.888854,Black Backed Jackal,Yes,0.2-0.4,7.5,1,Grid1,200
GKPP16,GKPP16,GKPP16,2019:12:23 18:24:18,23/12/2019,0.766875,Black Backed Jackal,No,0.2-0.4,7.5,1,Grid1,200
GKPP16,GKPP16,GKPP16,2019:12:23 18:24:17,23/12/2019,0.766863,Black Backed Jackal,No,0.2-0.4,7,1,Grid1,200
GKPP16,GKPP16,GKPP16,2019:12:23 18:24:17,23/12/2019,0.766863,Black Backed Jackal,No,0.4-0.6,7,1,Grid1,200
GKPP16,GKPP16,GKPP16,2019:12:23 18:24:16,23/12/2019,0.766852,Black Backed Jackal,No,0.4-0.6,7,1,Grid1,200
GKPP16,GKPP16,GKPP16,2019:12:23 18:24:16,23/12/2019,0.766852,Black Backed Jackal,No,0.4-0.6,6.5,1,Grid1,200
GKPP16,GKPP16,GKPP16,2019:12:23 18:24:16,23/12/2019,0.766852,Black Backed Jackal,Yes,0.6-0.8,6.5,1,Grid1,200
GKPP18,GKPP18,GKPP18,2019:12:27 22:15:18,27/12/2019,0.927292,Leopard,No,0.2-0.4,1,1,Grid1,200
GKPP18,GKPP18,GKPP18,2019:12:27 22:15:18,27/12/2019,0.927292,Leopard,No,0.4-0.6,1,1,Grid1,200
GKPP18,GKPP18,GKPP18,2019:12:27 22:15:17,27/12/2019,0.92728,Leopard,No,0.6-0.8,1,1,Grid1,200
GKPP18,GKPP18,GKPP18,2019:12:27 22:15:17,27/12/2019,0.92728,Leopard,No,0.8-1,1,1,Grid1,200
GKPP18,GKPP18,GKPP18,2019:12:27 22:15:17,27/12/2019,0.92728,Leopard,No,0.8-1,1,1,Grid1,200
GKPP18,GKPP18,GKPP18,2019:12:27 22:15:17,27/12/2019,0.92728,Leopard,No,0.8-1,1,1,Grid1,200
GKPP18,GKPP18,GKPP18,2019:12:27 22:15:10,27/12/2019,0.927199,Leopard,No,0.8-1,0.5,1,Grid1,200
GKPP18,GKPP18,GKPP18,2019:12:27 22:15:10,27/12/2019,0.927199,Leopard,No,0.8-1,0.5,1,Grid1,200
GKPP18,GKPP18,GKPP18,2019:12:27 22:15:09,27/12/2019,0.927188,Leopard,No,0.8-1,0.5,1,Grid1,200
GKPP18,GKPP18,GKPP18,2019:12:27 22:15:09,27/12/2019,0.927188,Leopard,No,0.8-1,0.5,1,Grid1,200
GKPP18,GKPP18,GKPP18,2019:12:27 22:15:09,27/12/2019,0.927188,Leopard,No,0.8-1,0.5,1,Grid1,200
GKPP18,GKPP18,GKPP18,2019:12:27 22:15:08,27/12/2019,0.927176,Leopard,Yes,0.8-1,0.5,1,Grid1,200
GKPP18,GKPP18,GKPP18,2019:12:23 18:40:22,23/12/2019,0.778032,Brown Hyena,No,0.8-1,9.5,1,Grid1,200
GKPP18,GKPP18,GKPP18,2019:12:23 18:40:21,23/12/2019,0.778021,Brown Hyena,No,0.8-1,9.5,1,Grid1,200
GKPP18,GKPP18,GKPP18,2019:12:23 18:40:21,23/12/2019,0.778021,Brown Hyena,No,0.6-0.8,10,1,Grid1,200
GKPP18,GKPP18,GKPP18,2019:12:23 18:40:21,23/12/2019,0.778021,Brown Hyena,Yes,0.6-0.8,11,1,Grid1,200
GKPP19,GKPP19,GKPP19,2019:12:31 02:55:43,31/12/2019,0.122025,Black Backed Jackal,No,0.8-1,15,1,Grid1,200
GKPP19,GKPP19,GKPP19,2019:12:31 02:55:41,31/12/2019,0.122002,Black Backed Jackal,No,0.2-0.4,12,1,Grid1,200
GKPP19,GKPP19,GKPP19,2019:12:31 02:55:39,31/12/2019,0.121979,Black Backed Jackal,Yes,0.2-0.4,11,1,Grid1,200
GKPP19,GKPP19,GKPP19,2019:12:30 04:59:24,30/12/2019,0.207917,Black Backed Jackal,No,0.8-1,21,1,Grid1,200
GKPP19,GKPP19,GKPP19,2019:12:30 04:59:22,30/12/2019,0.207894,Black Backed Jackal,No,0.4-0.6,15,1,Grid1,200
GKPP19,GKPP19,GKPP19,2019:12:30 04:59:20,30/12/2019,0.20787,Black Backed Jackal,Yes,0-0.2,14,1,Grid1,200
GKPP19,GKPP19,GKPP19,2019:12:26 21:11:51,26/12/2019,0.883229,Black Backed Jackal,No,0.8-1,14,1,Grid1,200
GKPP19,GKPP19,GKPP19,2019:12:26 21:11:49,26/12/2019,0.883206,Black Backed Jackal,No,0.6-0.8,13,1,Grid1,200
GKPP19,GKPP19,GKPP19,2019:12:26 21:11:47,26/12/2019,0.883183,Black Backed Jackal,Yes,0.2-0.4,13,1,Grid1,200
GKPP19,GKPP19,GKPP19,2019:12:24 19:51:33,24/12/2019,0.827465,Brown Hyena,No,0.8-1,12,1,Grid1,200
GKPP19,GKPP19,GKPP19,2019:12:24 19:51:32,24/12/2019,0.827454,Brown Hyena,No,0.4-0.6,14,1,Grid1,200
GKPP19,GKPP19,GKPP19,2019:12:24 19:51:30,24/12/2019,0.827431,Brown Hyena,Yes,0.2-0.4,15,1,Grid1,200
HYPP14,HYPP14,HYPP14,2019:12:29 23:04:20,29/12/2019,0.961343,Black Backed Jackal,No,0-0.2,11,1,Grid1,200
HYPP14,HYPP14,HYPP14,2019:12:29 23:04:19,29/12/2019,0.961331,Black Backed Jackal,No,0-0.2,11,1,Grid1,200
HYPP14,HYPP14,HYPP14,2019:12:29 23:04:19,29/12/2019,0.961331,Black Backed Jackal,No,0-0.2,11,1,Grid1,200
HYPP14,HYPP14,HYPP14,2019:12:29 23:04:19,29/12/2019,0.961331,Black Backed Jackal,No,0-0.2,11,1,Grid1,200
HYPP14,HYPP14,HYPP14,2019:12:29 23:04:18,29/12/2019,0.961319,Black Backed Jackal,No,0-0.2,11,1,Grid1,200
HYPP14,HYPP14,HYPP14,2019:12:29 23:04:18,29/12/2019,0.961319,Black Backed Jackal,Yes,0-0.2,11,1,Grid1,200
HYPP17,HYPP17,HYPP17,2019:12:25 02:11:56,25/12/2019,0.09162,Black Backed Jackal,No,0-0.2,8,1,Grid1,200
HYPP17,HYPP17,HYPP17,2019:12:25 02:11:56,25/12/2019,0.09162,Black Backed Jackal,No,0-0.2,8,1,Grid1,200
HYPP17,HYPP17,HYPP17,2019:12:25 02:11:56,25/12/2019,0.09162,Black Backed Jackal,No,0-0.2,7.5,1,Grid1,200
HYPP17,HYPP17,HYPP17,2019:12:25 02:11:55,25/12/2019,0.091609,Black Backed Jackal,No,0-0.2,7,1,Grid1,200
HYPP17,HYPP17,HYPP17,2019:12:25 02:11:55,25/12/2019,0.091609,Black Backed Jackal,No,0.2-0.4,6.5,1,Grid1,200
HYPP17,HYPP17,HYPP17,2019:12:25 02:11:55,25/12/2019,0.091609,Black Backed Jackal,Yes,0.4-0.6,6.5,1,Grid1,200
HYPP20,HYPP20,HYPP20,2020:01:02 05:51:11,02/01/2020,0.243877,Black Backed Jackal,No,0.4-0.6,10,1,Grid1,200
HYPP20,HYPP20,HYPP20,2020:01:02 05:51:11,02/01/2020,0.243877,Black Backed Jackal,No,0.4-0.6,11,1,Grid1,200
HYPP20,HYPP20,HYPP20,2020:01:02 05:51:11,02/01/2020,0.243877,Black Backed Jackal,No,0.2-0.4,12,1,Grid1,200
HYPP20,HYPP20,HYPP20,2020:01:02 05:51:10,02/01/2020,0.243866,Black Backed Jackal,No,0.2-0.4,12,1,Grid1,200
HYPP20,HYPP20,HYPP20,2020:01:02 05:51:10,02/01/2020,0.243866,Black Backed Jackal,No,0-0.2,13,1,Grid1,200
HYPP20,HYPP20,HYPP20,2020:01:02 05:51:09,02/01/2020,0.243854,Black Backed Jackal,Yes,0-0.2,13,1,Grid1,200
TAPP01,TAPP01,TAPP01,2019:12:30 04:19:27,30/12/2019,0.180174,Black Backed Jackal,No,0-0.2,8.5,1,Grid1,200
TAPP01,TAPP01,TAPP01,2019:12:30 04:19:27,30/12/2019,0.180174,Black Backed Jackal,No,0-0.2,8,1,Grid1,200
TAPP01,TAPP01,TAPP01,2019:12:30 04:19:27,30/12/2019,0.180174,Black Backed Jackal,No,0-0.2,7.5,1,Grid1,200
TAPP01,TAPP01,TAPP01,2019:12:30 04:19:26,30/12/2019,0.180162,Black Backed Jackal,No,0-0.2,6.5,1,Grid1,200
TAPP01,TAPP01,TAPP01,2019:12:30 04:19:26,30/12/2019,0.180162,Black Backed Jackal,No,0-0.2,6,1,Grid1,200
TAPP01,TAPP01,TAPP01,2019:12:30 04:19:26,30/12/2019,0.180162,Black Backed Jackal,Yes,0.2-0.4,5.5,1,Grid1,200
GKPP11,GKPP11,GKPP11,2019:12:29 22:21:35,29/12/2019,0.931655,Black Backed Jackal,No,0-0.2,17,1,Grid1,200
GKPP11,GKPP11,GKPP11,2019:12:29 22:21:35,29/12/2019,0.931655,Black Backed Jackal,No,0-0.2,17,1,Grid1,200
GKPP11,GKPP11,GKPP11,2019:12:29 22:21:34,29/12/2019,0.931644,Black Backed Jackal,No,0-0.2,17,1,Grid1,200
GKPP11,GKPP11,GKPP11,2019:12:29 22:21:34,29/12/2019,0.931644,Black Backed Jackal,No,0-0.2,17,1,Grid1,200
GKPP11,GKPP11,GKPP11,2019:12:29 22:21:34,29/12/2019,0.931644,Black Backed Jackal,No,0.2-0.4,18,1,Grid1,200
GKPP11,GKPP11,GKPP11,2019:12:29 22:21:33,29/12/2019,0.931632,Black Backed Jackal,Yes,0.2-0.4,18,1,Grid1,200
HYPP04,HYPP04,HYPP04,2019:12:25 20:24:36,25/12/2019,0.850417,Black Backed Jackal,No,0-0.2,5,1,Grid1,200
HYPP04,HYPP04,HYPP04,2019:12:25 20:24:36,25/12/2019,0.850417,Black Backed Jackal,No,0-0.2,5,1,Grid1,200
HYPP04,HYPP04,HYPP04,2019:12:25 20:24:36,25/12/2019,0.850417,Black Backed Jackal,No,0-0.2,5.5,1,Grid1,200
HYPP04,HYPP04,HYPP04,2019:12:25 20:24:36,25/12/2019,0.850417,Black Backed Jackal,No,0-0.2,6,1,Grid1,200
HYPP04,HYPP04,HYPP04,2019:12:25 20:24:35,25/12/2019,0.850405,Black Backed Jackal,No,0-0.2,6.5,1,Grid1,200
HYPP04,HYPP04,HYPP04,2019:12:25 20:24:35,25/12/2019,0.850405,Black Backed Jackal,Yes,0-0.2,7,1,Grid1,200
TAPP02,TAPP02,TAPP02,2020:01:05 23:07:54,05/01/2020,0.963819,Black Backed Jackal,No,0.4-0.6,2,1,Grid1,200
TAPP02,TAPP02,TAPP02,2020:01:05 23:07:53,05/01/2020,0.963808,Black Backed Jackal,No,0.4-0.6,2,1,Grid1,200
TAPP02,TAPP02,TAPP02,2020:01:05 23:07:53,05/01/2020,0.963808,Black Backed Jackal,No,0.4-0.6,2,1,Grid1,200
TAPP02,TAPP02,TAPP02,2020:01:05 23:07:53,05/01/2020,0.963808,Black Backed Jackal,No,0.4-0.6,2,1,Grid1,200
TAPP02,TAPP02,TAPP02,2020:01:05 23:07:53,05/01/2020,0.963808,Black Backed Jackal,No,0.4-0.6,2,1,Grid1,200
TAPP02,TAPP02,TAPP02,2020:01:05 23:07:52,05/01/2020,0.963796,Black Backed Jackal,No,0.4-0.6,2,1,Grid1,200
TAPP02,TAPP02,TAPP02,2020:01:05 23:07:46,05/01/2020,0.963727,Black Backed Jackal,No,0.2-0.4,3,1,Grid1,200
TAPP02,TAPP02,TAPP02,2020:01:05 23:07:46,05/01/2020,0.963727,Black Backed Jackal,No,0.2-0.4,3,1,Grid1,200
TAPP02,TAPP02,TAPP02,2020:01:05 23:07:45,05/01/2020,0.963715,Black Backed Jackal,No,0.2-0.4,3,1,Grid1,200
TAPP02,TAPP02,TAPP02,2020:01:05 23:07:45,05/01/2020,0.963715,Black Backed Jackal,No,0.4-0.6,3.5,1,Grid1,200
TAPP02,TAPP02,TAPP02,2020:01:05 23:07:45,05/01/2020,0.963715,Black Backed Jackal,No,0.4-0.6,4,1,Grid1,200
TAPP02,TAPP02,TAPP02,2020:01:05 23:07:45,05/01/2020,0.963715,Black Backed Jackal,Yes,0.6-0.8,4.5,1,Grid1,200
TAPP02,TAPP02,TAPP02,2020:01:03 23:22:15,03/01/2020,0.973785,African Civet,No,0.4-0.6,12,1,Grid1,200
TAPP02,TAPP02,TAPP02,2020:01:03 23:22:15,03/01/2020,0.973785,African Civet,No,0.2-0.4,12,1,Grid1,200
TAPP02,TAPP02,TAPP02,2020:01:03 23:22:14,03/01/2020,0.973773,African Civet,No,0.2-0.4,12,1,Grid1,200
TAPP02,TAPP02,TAPP02,2020:01:03 23:22:14,03/01/2020,0.973773,African Civet,No,0.2-0.4,12,1,Grid1,200
TAPP02,TAPP02,TAPP02,2020:01:03 23:22:14,03/01/2020,0.973773,African Civet,No,0.2-0.4,12,1,Grid1,200
TAPP02,TAPP02,TAPP02,2020:01:03 23:22:13,03/01/2020,0.973762,African Civet,Yes,0.2-0.4,12,1,Grid1,200
TAPP02,TAPP02,TAPP02,2019:12:27 05:12:27,27/12/2019,0.216979,Black Backed Jackal,No,0.8-1,18,1,Grid1,200
TAPP02,TAPP02,TAPP02,2019:12:27 05:12:27,27/12/2019,0.216979,Black Backed Jackal,No,0.8-1,15,1,Grid1,200
TAPP02,TAPP02,TAPP02,2019:12:27 05:12:27,27/12/2019,0.216979,Black Backed Jackal,No,0.4-0.6,11,1,Grid1,200
TAPP02,TAPP02,TAPP02,2019:12:27 05:12:26,27/12/2019,0.216968,Black Backed Jackal,No,0.2-0.4,8,1,Grid1,200
TAPP02,TAPP02,TAPP02,2019:12:27 05:12:26,27/12/2019,0.216968,Black Backed Jackal,Yes,0-0.2,6,1,Grid1,200
TAPP03,TAPP03,TAPP03,2019:12:31 05:33:41,31/12/2019,0.231725,Black Backed Jackal,No,0.6-0.8,15,1,Grid1,200
TAPP03,TAPP03,TAPP03,2019:12:31 05:33:41,31/12/2019,0.231725,Black Backed Jackal,No,0.4-0.6,13,1,Grid1,200
TAPP03,TAPP03,TAPP03,2019:12:31 05:33:40,31/12/2019,0.231713,Black Backed Jackal,No,0.2-0.4,10,1,Grid1,200
TAPP03,TAPP03,TAPP03,2019:12:31 05:33:40,31/12/2019,0.231713,Black Backed Jackal,No,0-0.2,8,1,Grid1,200
TAPP03,TAPP03,TAPP03,2019:12:31 05:33:39,31/12/2019,0.231701,Black Backed Jackal,No,0-0.2,7.5,1,Grid1,200
TAPP03,TAPP03,TAPP03,2019:12:31 05:33:39,31/12/2019,0.231701,Black Backed Jackal,Yes,0.2-0.4,6.5,1,Grid1,200
TAPP03,TAPP03,TAPP03,2019:12:26 01:52:56,26/12/2019,0.078426,Black Backed Jackal,No,0.2-0.4,6,1,Grid1,200
TAPP03,TAPP03,TAPP03,2019:12:26 01:52:55,26/12/2019,0.078414,Black Backed Jackal,No,0-0.2,6,1,Grid1,200
TAPP03,TAPP03,TAPP03,2019:12:26 01:52:55,26/12/2019,0.078414,Black Backed Jackal,No,0-0.2,6,1,Grid1,200
TAPP03,TAPP03,TAPP03,2019:12:26 01:52:55,26/12/2019,0.078414,Black Backed Jackal,No,0-0.2,6,1,Grid1,200
TAPP03,TAPP03,TAPP03,2019:12:26 01:52:55,26/12/2019,0.078414,Black Backed Jackal,No,0.2-0.4,5.5,1,Grid1,200
TAPP03,TAPP03,TAPP03,2019:12:26 01:52:54,26/12/2019,0.078403,Black Backed Jackal,Yes,0.4-0.6,6,1,Grid1,200
TAPP21,TAPP21,TAPP21,2020:02:17 06:18:35,17/02/2020,0.262905,Brown Hyena,Yes,0.6-0.8,3,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:02:12 18:27:16,12/02/2020,0.768935,Brown Hyena,No,0.8-1,2.5,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:02:12 18:27:15,12/02/2020,0.768924,Brown Hyena,No,0.8-1,2.5,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:02:12 18:27:15,12/02/2020,0.768924,Brown Hyena,No,0.8-1,3,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:02:12 18:27:14,12/02/2020,0.768912,Brown Hyena,No,0.6-0.8,3,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:02:12 18:27:14,12/02/2020,0.768912,Brown Hyena,No,0.6-0.8,3,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:02:12 18:27:14,12/02/2020,0.768912,Brown Hyena,No,0.4-0.6,3.5,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:02:12 18:27:07,12/02/2020,0.768831,Brown Hyena,No,0.2-0.4,9,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:02:12 18:27:06,12/02/2020,0.768819,Brown Hyena,No,0.2-0.4,9,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:02:12 18:27:06,12/02/2020,0.768819,Brown Hyena,No,0.2-0.4,9.5,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:02:12 18:27:06,12/02/2020,0.768819,Brown Hyena,No,0.2-0.4,10,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:02:12 18:27:05,12/02/2020,0.768808,Brown Hyena,No,0.2-0.4,11,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:02:12 18:27:05,12/02/2020,0.768808,Brown Hyena,Yes,0.4-0.6,12,1,Grid2,200
TAPP22,TAPP22,TAPP22,2020:02:20 02:40:26,20/02/2020,0.111412,African Civet,No,0.2-0.4,7.5,1,Grid2,200
TAPP22,TAPP22,TAPP22,2020:02:20 02:40:26,20/02/2020,0.111412,African Civet,No,0.2-0.4,7.5,1,Grid2,200
TAPP22,TAPP22,TAPP22,2020:02:20 02:40:26,20/02/2020,0.111412,African Civet,No,0-0.2,7.5,1,Grid2,200
TAPP22,TAPP22,TAPP22,2020:02:20 02:40:26,20/02/2020,0.111412,African Civet,No,0-0.2,8,1,Grid2,200
TAPP22,TAPP22,TAPP22,2020:02:20 02:40:25,20/02/2020,0.1114,African Civet,No,0-0.2,8,1,Grid2,200
TAPP22,TAPP22,TAPP22,2020:02:20 02:40:25,20/02/2020,0.1114,African Civet,Yes,0-0.2,8.5,1,Grid2,200
TAPP24,TAPP24,TAPP24,2020:02:14 04:18:12,14/02/2020,0.179306,Black Backed Jackal,No,0.8-1,12,1,Grid2,200
TAPP24,TAPP24,TAPP24,2020:02:14 04:18:11,14/02/2020,0.179294,Black Backed Jackal,No,0.8-1,12,1,Grid2,200
