placeID,fileID,Sample.Label,datetime,date,time,species,contact,angle,distance,Area,Region.Label,Study.Area
HYPP26,HYPP26,HYPP26,2020:02:01 22:59:25,01/02/2020,0.957928241,Black Backed Jackal,No,0.2-0.4,6,1,Grid2,200
HYPP26,HYPP26,HYPP26,2020:02:02 23:35:24,02/02/2020,0.982916667,Black Backed Jackal,No,0.2-0.4,6,1,Grid2,200
HYPP26,HYPP26,HYPP26,2020:02:02 23:35:25,02/02/2020,0.982928241,Black Backed Jackal,No,0-0.2,6,1,Grid2,200
HYPP26,HYPP26,HYPP26,2020:02:03 21:57:14,03/02/2020,0.91474537,Black Backed Jackal,No,0-0.2,7.5,1,Grid2,200
HYPP26,HYPP26,HYPP26,2020:02:03 21:57:15,03/02/2020,0.914756944,Black Backed Jackal,No,0-0.2,7.5,1,Grid2,200
HYPP31,HYPP31,HYPP31,2020:01:22 20:11:09,22/01/2020,0.841076389,Brown Hyena,No,0-0.2,1.5,1,Grid2,200
HYPP31,HYPP31,HYPP31,2020:01:22 20:11:10,22/01/2020,0.841087963,Brown Hyena,No,0.6-0.8,2,1,Grid2,200
HYPP31,HYPP31,HYPP31,2020:01:22 20:11:17,22/01/2020,0.841168981,Brown Hyena,No,0.6-0.8,2,1,Grid2,200
HYPP31,HYPP31,HYPP31,2020:01:22 20:11:18,22/01/2020,0.841180556,Brown Hyena,No,0.8-1,2.5,1,Grid2,200
HYPP37,HYPP37,HYPP37,2020:02:01 03:08:07,01/02/2020,0.130636574,African Civet,No,0.4-0.6,5,1,Grid2,200
HYPP37,HYPP37,HYPP37,2020:02:01 03:08:08,01/02/2020,0.130648148,African Civet,No,0.4-0.6,5,1,Grid2,200
HYPP37,HYPP37,HYPP37,2020:02:01 03:08:09,01/02/2020,0.130659722,African Civet,No,0.4-0.6,5.5,1,Grid2,200
HYPP37,HYPP37,HYPP37,2020:02:02 02:43:37,02/02/2020,0.113622685,African Civet,No,0-0.2,14,1,Grid2,200
HYPP37,HYPP37,HYPP37,2020:02:02 02:43:38,02/02/2020,0.113634259,African Civet,No,0-0.2,18,1,Grid2,200
HYPP40,HYPP40,HYPP40,2020:02:02 20:09:50,02/02/2020,0.840162037,Black Backed Jackal,No,0.8-1,5.5,1,Grid2,200
HYPP40,HYPP40,HYPP40,2020:02:02 20:09:51,02/02/2020,0.840173611,Black Backed Jackal,No,0.8-1,5.5,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:01:22 02:25:56,22/01/2020,0.101342593,Brown Hyena,Yes,0.6-0.8,2.5,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:01:22 02:25:57,22/01/2020,0.101354167,Brown Hyena,No,0-0.2,2.5,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:01:22 02:25:58,22/01/2020,0.101365741,Brown Hyena,No,0.4-0.6,3,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:01:22 02:26:07,22/01/2020,0.101469907,Brown Hyena,No,0.8-1,3.5,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:01:22 02:26:08,22/01/2020,0.101481481,Brown Hyena,No,0.8-1,3,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:01:22 02:26:15,22/01/2020,0.1015625,Brown Hyena,No,0-0.2,1.5,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:01:22 02:26:16,22/01/2020,0.101574074,Brown Hyena,No,0-0.2,1.5,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:01:22 02:26:24,22/01/2020,0.101666667,Brown Hyena,No,0-0.2,1,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:01:22 02:26:25,22/01/2020,0.101678241,Brown Hyena,No,0-0.2,1,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:01:22 02:27:13,22/01/2020,0.102233796,Brown Hyena,No,0-0.2,2,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:01:22 02:27:14,22/01/2020,0.10224537,Brown Hyena,No,0-0.2,3,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:01:22 02:27:15,22/01/2020,0.102256944,Brown Hyena,No,0-0.2,3.5,1,Grid2,200
TAPP22,TAPP22,TAPP22,2020:01:22 17:33:03,22/01/2020,0.731284722,Brown Hyena,Yes,0.4-0.6,12,1,Grid2,200
TAPP22,TAPP22,TAPP22,2020:01:22 17:33:04,22/01/2020,0.731296296,Brown Hyena,No,0-0.2,12,1,Grid2,200
TAPP22,TAPP22,TAPP22,2020:01:22 17:33:05,22/01/2020,0.73130787,Brown Hyena,No,0.8-1,12,1,Grid2,200
TAPP22,TAPP22,TAPP22,2020:01:27 05:38:16,27/01/2020,0.234907407,Brown Hyena,No,0.4-0.6,6.5,1,Grid2,200
TAPP22,TAPP22,TAPP22,2020:01:27 05:38:17,27/01/2020,0.234918981,Brown Hyena,No,0-0.2,5.5,1,Grid2,200
TAPP22,TAPP22,TAPP22,2020:01:27 05:38:18,27/01/2020,0.234930556,Brown Hyena,No,0.4-0.6,4.5,1,Grid2,200
TAPP23,TAPP23,TAPP23,2020:01:23 05:20:51,23/01/2020,0.2228125,Black Backed Jackal,No,0.2-0.4,4.5,1,Grid2,200
TAPP23,TAPP23,TAPP23,2020:01:23 05:20:52,23/01/2020,0.222824074,Black Backed Jackal,No,0-0.2,5.5,1,Grid2,200
TAPP24,TAPP24,TAPP24,2020:01:23 20:34:42,23/01/2020,0.857430556,Black Backed Jackal,No,0.4-0.6,11,1,Grid2,200
TAPP24,TAPP24,TAPP24,2020:01:23 20:34:43,23/01/2020,0.85744213,Black Backed Jackal,No,0.2-0.4,9.5,1,Grid2,200
TAPP24,TAPP24,TAPP24,2020:01:23 20:34:44,23/01/2020,0.857453704,Black Backed Jackal,No,0.2-0.4,9.5,1,Grid2,200
TAPP24,TAPP24,TAPP24,2020:01:23 20:34:47,23/01/2020,0.857488426,Black Backed Jackal,No,0.8-1,15,1,Grid2,200
TAPP24,TAPP24,TAPP24,2020:01:25 19:15:26,25/01/2020,0.802384259,Black Backed Jackal,No,0.2-0.4,7.5,1,Grid2,200
TAPP24,TAPP24,TAPP24,2020:01:25 19:15:27,25/01/2020,0.802395833,Black Backed Jackal,No,0-0.2,7,1,Grid2,200
TAPP24,TAPP24,TAPP24,2020:01:25 19:15:28,25/01/2020,0.802407407,Black Backed Jackal,No,0.6-0.8,5,1,Grid2,200
TAPP24,TAPP24,TAPP24,2020:01:26 19:18:09,26/01/2020,0.804270833,Black Backed Jackal,Yes,0.6-0.8,5.5,1,Grid2,200
TAPP24,TAPP24,TAPP24,2020:01:26 19:18:10,26/01/2020,0.804282407,Black Backed Jackal,No,0-0.2,7,1,Grid2,200
TAPP24,TAPP24,TAPP24,2020:01:26 19:18:11,26/01/2020,0.804293981,Black Backed Jackal,No,0.6-0.8,9,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:01:23 06:22:34,23/01/2020,0.265671296,Caracal,No,0.4-0.6,11,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:01:23 06:22:35,23/01/2020,0.26568287,Caracal,No,0.2-0.4,11,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:01:23 06:22:36,23/01/2020,0.265694444,Caracal,No,0.2-0.4,11,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:01:23 06:22:38,23/01/2020,0.265717593,Caracal,No,0-0.2,11,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:01:23 06:22:39,23/01/2020,0.265729167,Caracal,No,0-0.2,11,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:01:23 06:22:40,23/01/2020,0.265740741,Caracal,No,0-0.2,12,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:01:23 06:22:42,23/01/2020,0.265763889,Caracal,No,0.4-0.6,12,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:01:23 06:22:43,23/01/2020,0.265775463,Caracal,No,0.6-0.8,12,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:01:23 06:22:44,23/01/2020,0.265787037,Caracal,No,0.6-0.8,13,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:01:24 22:38:04,24/01/2020,0.943101852,Black Backed Jackal,No,0.8-1,9.5,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:01:24 22:38:05,24/01/2020,0.943113426,Black Backed Jackal,No,0.4-0.6,9.5,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:01:24 22:38:06,24/01/2020,0.943125,Black Backed Jackal,No,0.4-0.6,10,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:01:24 22:38:08,24/01/2020,0.943148148,Black Backed Jackal,No,0.6-0.8,12,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:01:24 22:38:09,24/01/2020,0.943159722,Black Backed Jackal,No,0.8-1,14,1,Grid2,200
GKPP30,GKPP30,GKPP30,2020:02:12 01:49:37,12/02/2020,0.076122685,Black Backed Jackal,No,0-0.2,5.5,1,Grid2,200
GKPP30,GKPP30,GKPP30,2020:02:12 01:49:38,12/02/2020,0.076134259,Black Backed Jackal,No,0.4-0.6,16,1,Grid2,200
GKPP33,GKPP33,GKPP33,2020:02:02 00:15:30,02/02/2020,0.010763889,Brown Hyena,No,0-0.2,5.5,1,Grid2,200
GKPP33,GKPP33,GKPP33,2020:02:02 00:15:31,02/02/2020,0.010775463,Brown Hyena,No,0.4-0.6,6.5,1,Grid2,200
GKPP39,GKPP39,GKPP39,2020:02:07 03:24:40,07/02/2020,0.14212963,Brown Hyena,Yes,0.6-0.8,3.5,1,Grid2,200
GKPP39,GKPP39,GKPP39,2020:02:07 03:24:41,07/02/2020,0.142141204,Brown Hyena,No,0.2-0.4,3.5,1,Grid2,200
GKPP39,GKPP39,GKPP39,2020:02:07 03:24:42,07/02/2020,0.142152778,Brown Hyena,No,0.4-0.6,4,1,Grid2,200
GKPP39,GKPP39,GKPP39,2020:02:12 02:59:02,12/02/2020,0.124328704,Black Backed Jackal,No,0-0.2,6.5,1,Grid2,200
GKPP39,GKPP39,GKPP39,2020:02:12 02:59:03,12/02/2020,0.124340278,Black Backed Jackal,No,0.2-0.4,5.5,1,Grid2,200
HYPP26,HYPP26,HYPP26,2020:02:05 06:06:03,05/02/2020,0.254201389,Black Backed Jackal,Yes,0.6-0.8,6,1,Grid2,200
HYPP26,HYPP26,HYPP26,2020:02:05 06:06:04,05/02/2020,0.254212963,Black Backed Jackal,No,0.2-0.4,5.5,1,Grid2,200
HYPP26,HYPP26,HYPP26,2020:02:05 06:06:05,05/02/2020,0.254224537,Black Backed Jackal,No,0-0.2,5.5,1,Grid2,200
HYPP26,HYPP26,HYPP26,2020:02:05 06:06:12,05/02/2020,0.254305556,Black Backed Jackal,No,0.2-0.4,5.5,1,Grid2,200
HYPP26,HYPP26,HYPP26,2020:02:05 06:06:13,05/02/2020,0.25431713,Black Backed Jackal,No,0.2-0.4,5.5,1,Grid2,200
HYPP26,HYPP26,HYPP26,2020:02:05 06:06:14,05/02/2020,0.254328704,Black Backed Jackal,No,0.2-0.4,5.5,1,Grid2,200
HYPP26,HYPP26,HYPP26,2020:02:05 06:06:21,05/02/2020,0.254409722,Black Backed Jackal,No,0.8-1,6,1,Grid2,200
HYPP26,HYPP26,HYPP26,2020:02:05 06:06:22,05/02/2020,0.254421296,Black Backed Jackal,No,0.8-1,6,1,Grid2,200
HYPP26,HYPP26,HYPP26,2020:02:05 06:06:23,05/02/2020,0.25443287,Black Backed Jackal,No,0.8-1,6.5,1,Grid2,200
HYPP26,HYPP26,HYPP26,2020:02:06 19:14:01,06/02/2020,0.801400463,Black Backed Jackal,No,0-0.2,3.5,1,Grid2,200
HYPP26,HYPP26,HYPP26,2020:02:06 19:14:02,06/02/2020,0.801412037,Black Backed Jackal,No,0.2-0.4,2.5,1,Grid2,200
HYPP26,HYPP26,HYPP26,2020:02:07 04:24:56,07/02/2020,0.183981481,Black Backed Jackal,No,0.4-0.6,8,1,Grid2,200
HYPP26,HYPP26,HYPP26,2020:02:07 04:24:57,07/02/2020,0.183993056,Black Backed Jackal,No,0-0.2,7.5,1,Grid2,200
HYPP31,HYPP31,HYPP31,2020:02:14 01:45:35,14/02/2020,0.073321759,Brown Hyena,No,0.4-0.6,2,1,Grid2,200
HYPP31,HYPP31,HYPP31,2020:02:14 01:45:36,14/02/2020,0.073333333,Brown Hyena,No,0.4-0.6,2,1,Grid2,200
HYPP36,HYPP36,HYPP36,2020:02:06 23:08:50,06/02/2020,0.964467593,Black Backed Jackal,No,0.4-0.6,3.5,1,Grid2,200
HYPP36,HYPP36,HYPP36,2020:02:06 23:08:51,06/02/2020,0.964479167,Black Backed Jackal,No,0-0.2,2.5,1,Grid2,200
HYPP40,HYPP40,HYPP40,2020:02:10 01:22:55,10/02/2020,0.057581019,Black Backed Jackal,Yes,0-0.2,6.5,1,Grid2,200
HYPP40,HYPP40,HYPP40,2020:02:10 01:22:56,10/02/2020,0.057592593,Black Backed Jackal,No,0.4-0.6,6,1,Grid2,200
HYPP40,HYPP40,HYPP40,2020:02:10 01:22:57,10/02/2020,0.057604167,Black Backed Jackal,No,0.8-1,6,1,Grid2,200
HYPP41,HYPP41,HYPP41,2020:02:11 18:48:44,11/02/2020,0.783842593,Black Backed Jackal,Yes,0.6-0.8,5.5,1,Grid2,200
HYPP41,HYPP41,HYPP41,2020:02:11 18:48:45,11/02/2020,0.783854167,Black Backed Jackal,No,0.2-0.4,7,1,Grid2,200
HYPP41,HYPP41,HYPP41,2020:02:11 18:48:46,11/02/2020,0.783865741,Black Backed Jackal,No,0-0.2,8.5,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:01:30 03:53:11,30/01/2020,0.16193287,Brown Hyena,No,0.6-0.8,4,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:01:30 03:53:12,30/01/2020,0.161944444,Brown Hyena,No,0-0.2,4,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:01:30 03:53:33,30/01/2020,0.1621875,Brown Hyena,No,0.8-1,0.5,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:01:30 03:56:51,30/01/2020,0.164479167,Brown Hyena,No,0.8-1,0.5,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:01:30 03:56:52,30/01/2020,0.164490741,Brown Hyena,No,0-0.2,2,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:01:30 03:56:58,30/01/2020,0.164560185,Brown Hyena,No,0.2-0.4,4,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:01:30 03:56:59,30/01/2020,0.164571759,Brown Hyena,No,0.2-0.4,4,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:01:30 03:57:05,30/01/2020,0.164641204,Brown Hyena,No,0.2-0.4,7,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:01:30 03:57:06,30/01/2020,0.164652778,Brown Hyena,No,0-0.2,7,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:01:30 03:57:18,30/01/2020,0.164791667,Brown Hyena,No,0-0.2,12,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:01:30 03:57:19,30/01/2020,0.164803241,Brown Hyena,No,0-0.2,13,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:02:01 04:09:14,01/02/2020,0.173078704,Brown Hyena,No,0-0.2,9.5,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:02:01 04:09:15,01/02/2020,0.173090278,Brown Hyena,No,0-0.2,8.5,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:02:05 18:29:44,05/02/2020,0.770648148,Brown Hyena,No,0.4-0.6,3,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:02:05 18:29:45,05/02/2020,0.770659722,Brown Hyena,No,0-0.2,2.5,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:02:05 18:29:46,05/02/2020,0.770671296,Brown Hyena,No,0.2-0.4,2.5,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:02:08 23:42:13,08/02/2020,0.987650463,African Civet,No,0.6-0.8,1,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:02:08 23:42:14,08/02/2020,0.987662037,African Civet,No,0.8-1,1,1,Grid2,200
TAPP22,TAPP22,TAPP22,2020:02:01 23:13:35,01/02/2020,0.967766204,African Civet,Yes,0.2-0.4,3.5,1,Grid2,200
TAPP22,TAPP22,TAPP22,2020:02:01 23:13:36,01/02/2020,0.967777778,African Civet,No,0.2-0.4,3.5,1,Grid2,200
TAPP22,TAPP22,TAPP22,2020:02:01 23:13:37,01/02/2020,0.967789352,African Civet,No,0-0.2,3.5,1,Grid2,200
TAPP23,TAPP23,TAPP23,2020:01:28 07:58:31,28/01/2020,0.332303241,Black Backed Jackal,Yes,0-0.2,4.5,1,Grid2,200
TAPP23,TAPP23,TAPP23,2020:01:28 07:58:32,28/01/2020,0.332314815,Black Backed Jackal,No,0-0.2,7,1,Grid2,200
TAPP23,TAPP23,TAPP23,2020:01:28 07:58:33,28/01/2020,0.332326389,Black Backed Jackal,No,0.2-0.4,9,1,Grid2,200
TAPP23,TAPP23,TAPP23,2020:02:10 22:10:53,10/02/2020,0.924224537,Black Backed Jackal,No,0.6-0.8,2.5,1,Grid2,200
TAPP23,TAPP23,TAPP23,2020:02:10 22:10:54,10/02/2020,0.924236111,Black Backed Jackal,No,0.4-0.6,2.5,1,Grid2,200
GKPP38,GKPP38,GKPP38,2020:02:14 19:09:19,14/02/2020,0.798136574,Black Backed Jackal,No,0.4-0.6,5,1,Grid2,200
GKPP38,GKPP38,GKPP38,2020:02:14 19:09:20,14/02/2020,0.798148148,Black Backed Jackal,No,0-0.2,5,1,Grid2,200
GKPP38,GKPP38,GKPP38,2020:02:14 19:09:21,14/02/2020,0.798159722,Black Backed Jackal,No,0.2-0.4,5.5,1,Grid2,200
GKPP39,GKPP39,GKPP39,2020:02:14 18:32:25,14/02/2020,0.772511574,Black Backed Jackal,No,0-0.2,8,1,Grid2,200
GKPP39,GKPP39,GKPP39,2020:02:14 18:32:26,14/02/2020,0.772523148,Black Backed Jackal,No,0.2-0.4,7.5,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:02:12 18:27:05,12/02/2020,0.76880787,Brown Hyena,No,0.2-0.4,11,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:02:12 18:27:06,12/02/2020,0.768819444,Brown Hyena,No,0.2-0.4,9.5,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:02:12 18:27:07,12/02/2020,0.768831019,Brown Hyena,No,0.2-0.4,9,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:02:12 18:27:14,12/02/2020,0.768912037,Brown Hyena,No,0.6-0.8,3,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:02:12 18:27:15,12/02/2020,0.768923611,Brown Hyena,No,0.8-1,2.5,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:02:12 18:27:16,12/02/2020,0.768935185,Brown Hyena,No,0.8-1,2.5,1,Grid2,200
TAPP21,TAPP21,TAPP21,2020:02:17 06:18:35,17/02/2020,0.262905093,Brown Hyena,Yes,0.6-0.8,3,1,Grid2,200
TAPP22,TAPP22,TAPP22,2020:02:20 02:40:25,20/02/2020,0.111400463,African Civet,No,0-0.2,8,1,Grid2,200
TAPP22,TAPP22,TAPP22,2020:02:20 02:40:26,20/02/2020,0.111412037,African Civet,No,0-0.2,7.5,1,Grid2,200
TAPP24,TAPP24,TAPP24,2020:02:14 04:18:06,14/02/2020,0.179236111,Black Backed Jackal,Yes,0.6-0.8,7,1,Grid2,200
TAPP24,TAPP24,TAPP24,2020:02:14 04:18:07,14/02/2020,0.179247685,Black Backed Jackal,No,0.6-0.8,7.5,1,Grid2,200
TAPP24,TAPP24,TAPP24,2020:02:14 04:18:08,14/02/2020,0.179259259,Black Backed Jackal,No,0.6-0.8,7.5,1,Grid2,200
TAPP24,TAPP24,TAPP24,2020:02:14 04:18:10,14/02/2020,0.179282407,Black Backed Jackal,No,0.2-0.4,9,1,Grid2,200
TAPP24,TAPP24,TAPP24,2020:02:14 04:18:11,14/02/2020,0.179293981,Black Backed Jackal,No,0.6-0.8,11,1,Grid2,200
TAPP24,TAPP24,TAPP24,2020:02:14 04:18:12,14/02/2020,0.179305556,Black Backed Jackal,No,0.8-1,12,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:13 01:46:30,13/02/2020,0.073958333,Black Backed Jackal,Yes,0.6-0.8,7.5,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:13 01:46:31,13/02/2020,0.073969907,Black Backed Jackal,No,0.8-1,6.5,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:13 01:46:32,13/02/2020,0.073981481,Black Backed Jackal,No,0.8-1,5.5,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:15 01:44:28,15/02/2020,0.072546296,Black Backed Jackal,Yes,0.8-1,6,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:15 01:44:29,15/02/2020,0.07255787,Black Backed Jackal,No,0.6-0.8,6,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:15 01:44:30,15/02/2020,0.072569444,Black Backed Jackal,No,0.6-0.8,5.5,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:15 01:44:32,15/02/2020,0.072592593,Black Backed Jackal,No,0.4-0.6,5.5,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:15 01:44:33,15/02/2020,0.072604167,Black Backed Jackal,No,0.2-0.4,5.5,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:15 01:44:34,15/02/2020,0.072615741,Black Backed Jackal,No,0.2-0.4,7,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:15 01:44:35,15/02/2020,0.072627315,Black Backed Jackal,No,0.2-0.4,7,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:15 01:44:36,15/02/2020,0.072638889,Black Backed Jackal,No,0.2-0.4,7,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:15 01:44:37,15/02/2020,0.072650463,Black Backed Jackal,No,0.2-0.4,7,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:15 01:44:41,15/02/2020,0.072696759,Black Backed Jackal,No,0.2-0.4,7,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:15 01:44:42,15/02/2020,0.072708333,Black Backed Jackal,No,0.4-0.6,6,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:15 01:44:43,15/02/2020,0.072719907,Black Backed Jackal,No,0.6-0.8,6.5,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:15 01:44:44,15/02/2020,0.072731481,Black Backed Jackal,No,0.8-1,6,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:15 01:44:45,15/02/2020,0.072743056,Black Backed Jackal,No,0.8-1,6,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:15 01:44:46,15/02/2020,0.07275463,Black Backed Jackal,No,0.8-1,6,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:15 01:44:50,15/02/2020,0.072800926,Black Backed Jackal,No,0.8-1,6,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:15 01:44:51,15/02/2020,0.0728125,Black Backed Jackal,No,0.8-1,6,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:15 01:45:19,15/02/2020,0.073136574,Black Backed Jackal,No,0.8-1,7,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:15 01:45:20,15/02/2020,0.073148148,Black Backed Jackal,No,0.6-0.8,6.5,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:15 01:45:21,15/02/2020,0.073159722,Black Backed Jackal,No,0.6-0.8,9,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:15 01:45:26,15/02/2020,0.073217593,Black Backed Jackal,No,0.6-0.8,12,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:15 01:45:27,15/02/2020,0.073229167,Black Backed Jackal,No,0.6-0.8,12,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:15 01:45:28,15/02/2020,0.073240741,Black Backed Jackal,No,0.4-0.6,12,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:15 01:45:30,15/02/2020,0.073263889,Black Backed Jackal,No,0.2-0.4,10,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:15 01:45:31,15/02/2020,0.073275463,Black Backed Jackal,No,0.2-0.4,10,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:15 01:45:32,15/02/2020,0.073287037,Black Backed Jackal,No,0.2-0.4,10,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:15 01:45:45,15/02/2020,0.0734375,Black Backed Jackal,No,0.4-0.6,8.5,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:15 01:45:46,15/02/2020,0.073449074,Black Backed Jackal,No,0.6-0.8,8.5,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:15 01:45:47,15/02/2020,0.073460648,Black Backed Jackal,No,0.6-0.8,8.5,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:16 04:07:33,16/02/2020,0.171909722,Black Backed Jackal,Yes,0.8-1,4.5,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:16 04:07:34,16/02/2020,0.171921296,Black Backed Jackal,No,0.6-0.8,4,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:16 04:07:35,16/02/2020,0.17193287,Black Backed Jackal,No,0.4-0.6,4,1,Grid2,200
TAPP25,TAPP25,TAPP25,2020:02:16 04:08:06,16/02/2020,0.172291667,Black Backed Jackal,No,0-0.2,3,1,Grid2,200
GKPP58,GKPP58,GKPP58,2020:02:29 04:10:12,29/02/2020,0.17375,Black Backed Jackal,Yes,0-0.2,3.5,1,Grid3,200
GKPP58,GKPP58,GKPP58,2020:02:29 04:10:13,29/02/2020,0.173761574,Black Backed Jackal,No,0.2-0.4,3.5,1,Grid3,200
GKPP58,GKPP58,GKPP58,2020:02:29 04:10:14,29/02/2020,0.173773148,Black Backed Jackal,No,0.6-0.8,3,1,Grid3,200
GKPP58,GKPP58,GKPP58,2020:03:02 06:21:27,02/03/2020,0.264895833,Black Backed Jackal,No,0-0.2,11,1,Grid3,200
GKPP58,GKPP58,GKPP58,2020:03:02 06:21:28,02/03/2020,0.264907407,Black Backed Jackal,No,0.6-0.8,8.5,1,Grid3,200
GKPP58,GKPP58,GKPP58,2020:03:02 06:51:58,02/03/2020,0.286087963,Black Backed Jackal,No,0.2-0.4,10,1,Grid3,200
GKPP58,GKPP58,GKPP58,2020:03:02 06:51:59,02/03/2020,0.286099537,Black Backed Jackal,No,0-0.2,12,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:02:27 04:50:27,27/02/2020,0.201701389,Black Backed Jackal,No,0.4-0.6,6,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:02:27 04:50:28,27/02/2020,0.201712963,Black Backed Jackal,No,0-0.2,5.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:02:27 04:50:29,27/02/2020,0.201724537,Black Backed Jackal,No,0.4-0.6,5.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:02:28 04:52:14,28/02/2020,0.202939815,Black Backed Jackal,Yes,0.6-0.8,5.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:02:28 04:52:15,28/02/2020,0.202951389,Black Backed Jackal,No,0.2-0.4,6,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:02:28 04:52:16,28/02/2020,0.202962963,Black Backed Jackal,No,0-0.2,7.5,1,Grid3,200
GKPP61,GKPP61,GKPP61,2020:02:28 04:52:18,28/02/2020,0.202986111,Black Backed Jackal,No,0.6-0.8,10,1,Grid3,200
