GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1349407682	2022-05-09 11:55:07.541686	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			Five Island Road, Arrowsic	L17881950	P	43.8517077	-69.7717517	2022-02-21	13:10:00	obsr317171	S103475065	Stationary	P21	EBIRD	90			1	1		0	0	0			Seen at considerable distance soaring with three BAEA north of bridge. SSEA was notably larger than the BAEA.  It's white shoulder patches and tail were visible when banking.  This was not the most satisfying viewing of this awesome bird, so I am glad I have seen it before.	
URN:CornellLabOfOrnithology:EBIRD:OBS1345623985	2022-05-09 11:55:05.240897	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			Arrowsic	L17804882	P	43.8516737	-69.7718496	2022-02-18	10:00:00	obsr1584243	S102982946	Stationary	P21	EBIRD	90			1	1		0	0	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1347756048	2022-05-09 11:55:06.388484	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			Arrowsic/Georgetown Line	L17844110	P	43.8517130	-69.7715320	2022-02-20	12:50:00	obsr58644	S103281861	Stationary	P21	EBIRD	94			5	1	G7907966	0	0	0			Collective identification from total of 5 birders. First birder identified large eagle with bold white shoulder patch seen in company of 3 bald eagles (which were clearly smaller in size) south of bridge soaring close to tree line. Second birder identified brief roost, seen by 2 others through spotting scope. Third birder spotted eagle leaving roost again noting bold white shoulder patch with prominent bill arising from top of forehead. Brief observation, ~20 seconds in total before lost behind tree line. Unfortunately no confirmatory photos could be taken.	
URN:CornellLabOfOrnithology:EBIRD:OBS1373660164	2022-05-09 12:05:29.24225	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			Back River	L727008	H	43.8268181	-69.7765303	2022-02-19	13:00:00	obsr139524	S105489652	Stationary	P21	EBIRD	150			1	1		0	0	0			Distant but distinct views through a scope. Ten other birders were on the bridge observing. Stella sat in a a pine tree for the entire tie before flying off after about 3 hours in the tree. The sighting is well confirmed.	
URN:CornellLabOfOrnithology:EBIRD:OBS1348070160	2022-05-09 11:55:06.682245	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			127 bridge arrowsic	L17857853	P	43.8517611	-69.7718596	2022-02-18	13:00:00	obsr2448168	S103316588	Incidental	P20	EBIRD				100	0		0	0	0			Saw SSE from the north of the bridge about 3/4 of a mile. Perched in a white pine about halfway up for about 6 hours.	
URN:CornellLabOfOrnithology:EBIRD:OBS1347596346	2022-05-09 11:55:05.483573	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			934 Arrowsic Road, Arrowsic, Maine, US (43.852, -69.772)	L17816133	P	43.8517169	-69.7722723	2022-02-19	08:44:00	obsr1440961	S103058589	Stationary	P21	EBIRD	137			5	1	G7897753	0	0	0			Seen extremely briefly but clearly identifiable. Large eagle with white patches on the leading wing edges. Did not get a look at the face/bill but still clearly SSE. Seen flying low from left to right at a distance. The bird never broke the tree line and remained low. Flew from the area by the white boathouse in towards the marsh opening then behind the tree island and did not come out the other end. Likely perched out of view as it did not reappear for the remaining time I was there. Seen by a handful of others who happened to be paying attention at that moment.	
URN:CornellLabOfOrnithology:EBIRD:OBS1351496525	2022-05-09 11:55:09.094951	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			Arrowsuc Rd./Black River Bridge	L17910634	P	43.8513800	-69.7715055	2022-02-24	08:30:00	obsr948177	S103649153	Stationary	P21	EBIRD	25			2	0	G7929438	0	0	0			Spotted from bridge flying in from the north over the trees. Soared in a loop and continued flying toward Georgetown, disappearing beyond view. Large wedge shaped white tail, dark brown/black body and head, white on leading edge of wings. We left the bridge and drove south on 127 hoping to spot the bird again. We found it around 9:13 am soaring over Todd's Landing and saw same markings plus large yellow beak. The bird climbed and flew out of view.	
URN:CornellLabOfOrnithology:EBIRD:OBS1349133011	2022-05-09 11:55:07.37099	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			934 Arrowsic Road, Arrowsic, Maine, US (43.852, -69.772)	L17878357	P	43.8516968	-69.7721113	2022-02-21	08:50:00	obsr377479	S103451566	Stationary	P21	EBIRD	386			1	1		0	0	0			About 14:00 SSEA was seen soaring high above trees over the Black River. Viewed from Georgetown Bridge. Eagle was distinctive sure to larger size difference with nearby BAEA and prominent white shoulders on leading edge of wings were seen as bird banked and soared.	
URN:CornellLabOfOrnithology:EBIRD:OBS1362793215	2022-05-09 11:55:06.734303	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			Five Islands Rd, Arrowsic US-ME 43.85152, -69.77214	L17862124	P	43.8515240	-69.7721380	2022-02-21	14:10:00	obsr287371	S104590302	Traveling	P22	EBIRD_ME	13	0.164		2	1	G8001307	0	0	0			White leading edge on wings, white tail, massive bird	
URN:CornellLabOfOrnithology:EBIRD:OBS1347781920	2022-05-09 11:55:06.60502	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			Five Islands Rd, Georgetown US-ME (43.8517,-69.7726)	L17853009	P	43.8516720	-69.7725930	2022-02-20	13:52:00	obsr2544865	S103286279	Stationary	P21	EBIRD	180			2	1		0	0	0			Seen flying east across river, looking south from bridge on Rte 127	
URN:CornellLabOfOrnithology:EBIRD:OBS1349241762	2022-05-09 11:55:07.319665	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			STSE Bridge - Five Islands Rd, Georgetown US-ME 43.85170, -69.77218	L17877586	P	43.8517030	-69.7721850	2022-02-21	06:05:00	obsr536389	S103459097	Traveling	P22	EBIRD	515	2.200		2	1	G7916898	0	0	0			2:10pm after standing on bridge for 8 hours. 3 BAEA and the STSE seen soaring North of the bridge at a great distance. Through scope and bins you could see the size comparison of the STSE (much larger than BAEA) but more importantly the white leading edge of the wings very visible when the STSE was facing us. It soared visibly in circles for approx 10 minutes and then was too distant to make our. Approximately 40 folks on the bridge saw the Eagle. Thanks to Tate who first spotted it and for helping many get views through his scope.	
URN:CornellLabOfOrnithology:EBIRD:OBS1346256614	2022-05-09 11:55:05.644371	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			Rt 127 Bridge, Georgetown/Arrowsic, Maine	L17820681	P	43.8517142	-69.7719884	2022-02-19	07:38:00	obsr1801913	S103085866	Stationary	P21	EBIRD	182			1	1		0	0	0			Mega; saw it fly into a tree on the northern side of the bridge, chased by 2 juvenile bald eagles. Saw it once more briefly as it flew across the field to the north. Enormous bird; absolutely dwarfed the BAEAs. Dark overall, with large white leading-edge wing patches. Seen by many others	
URN:CornellLabOfOrnithology:EBIRD:OBS1349115692	2022-05-09 11:55:07.352982	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			STSE Bridge - Five Islands Rd, Georgetown US-ME 43.85170, -69.77218	L17877586	P	43.8517030	-69.7721850	2022-02-21	06:05:00	obsr1215407	S103446332	Traveling	P22	EBIRD	515	2.200		2	1	G7916898	0	0	0		Bridge watch for Steller’s Sea-Eagle	2:10pm after standing on bridge for 8 hours. 3 BAEA and the STSE seen soaring North of the bridge at a great distance. Through scope and bins you could see the size comparison of the STSE (much larger than BAEA) but more importantly the white leading edge of the wings very visible when the STSE was facing us. It soared visibly in circles for approx 10 minutes and then was too distant to make our. Approximately 40 folks on the bridge saw the Eagle. Thanks to Tate who first spotted it and for helping many get views through his scope.	
URN:CornellLabOfOrnithology:EBIRD:OBS1348977637	2022-05-09 11:55:06.442569	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			Five Islands Rd, Arrowsic US-ME 43.85161, -69.77233	L17848321	P	43.8516080	-69.7723300	2022-02-21	14:34:00	obsr180850	S103427861	Traveling	P22	EBIRD	80	0.795		1	1		0	0	0			Soaring with several BAEA. Larger bird with white on the leading edge of the wing, white wedge shaped tail. MoBS.	
URN:CornellLabOfOrnithology:EBIRD:OBS1347593707	2022-05-09 11:55:06.078123	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			Arrowsic/Georgetown Line	L17844110	P	43.8517130	-69.7715320	2022-02-20	12:50:00	obsr1404315	S103259290	Stationary	P21	EBIRD	94			5	1	G7907966	0	0	0			Collective identification from total of 5 birders. First birder identified large eagle with bold white shoulder patch seen in company of 3 bald eagles (which were clearly smaller in size) south of bridge soaring close to tree line. Second birder identified brief roost, seen by 2 others through spotting scope. Third birder spotted eagle leaving roost again noting bold white shoulder patch with prominent bill arising from top of forehead. Brief observation, ~20 seconds in total before lost behind tree line. Unfortunately no confirmatory photos could be taken.	
URN:CornellLabOfOrnithology:EBIRD:OBS1349190623	2022-05-09 11:55:07.411405	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			Five Islands Rd, Arrowsic US-ME (43.8516,-69.7716)	L17878958	P	43.8516440	-69.7716490	2022-02-21	14:14:00	obsr499922	S103455083	Stationary	P21	EBIRD	15			1	0		0	0	0			Soaring in distance with 3 bald eagles. Noticeably larger than other eagles. White on the leading edge of the wings was distinctive even at a distance. Viewed in binoculars and scope.	
URN:CornellLabOfOrnithology:EBIRD:OBS1348967368	2022-05-09 11:55:06.029322	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			895 Arrowsic Road, Arrowsic, Maine, US (43.852, -69.776)	L17841110	P	43.8521451	-69.7763876	2022-02-21	14:18:00	obsr313609	S103427376	Stationary	P21	EBIRD	92			1	1		0	0	0			Large eagle,  white wedge shaped tail, white wing patches,  large orange bill	
URN:CornellLabOfOrnithology:EBIRD:OBS1348859496	2022-05-09 11:55:06.788772	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			Five Islands Rd, Arrowsic US-ME 43.85152, -69.77214	L17862124	P	43.8515240	-69.7721380	2022-02-21	14:10:00	obsr1099248	S103412526	Traveling	P22	EBIRD_ME	13	0.164		2	1	G8001307	0	0	0			White leading edge on wings, white tail, massive bird	
URN:CornellLabOfOrnithology:EBIRD:OBS1351456253	2022-05-09 11:55:09.078869	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Maine	US-ME	Sagadahoc	US-ME-023		14			Arrowsuc Rd./Black River Bridge	L17910634	P	43.8513800	-69.7715055	2022-02-24	08:30:00	obsr914482	S103645879	Stationary	P21	EBIRD	25			2	0	G7929438	0	0	0			Spotted from bridge flying in from the north over the trees. Soared in a loop and continued flying toward Georgetown, disappearing beyond view. Large wedge shaped white tail, dark brown/black body and head, white on leading edge of wings. We left the bridge and drove south on 127 hoping to spot the bird again. We found it around 9:13 am soaring over Todd's Landing and saw same markings plus large yellow beak. The bird climbed and flew out of view.	
