GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1299667314	2021-12-22 12:42:46.1584	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			1551 Somerset Ave, Dighton US-MA 41.82670, -71.12090	L17153556	P	41.8267020	-71.1208990	2021-12-20	13:05:00	obsr280538	S99187866	Stationary	P21	EBIRD	8			3	1	G7561065	1	1	1			**driving down the road when Amy goes "is it that it?!", quick flip around and pull over and bird circled the area for a few minutes, being harassed by a raven. Eventually circled off to the NNW. Photos	
URN:CornellLabOfOrnithology:EBIRD:OBS1299513176	2021-12-23 20:36:12.134712	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005					Mallard Point	L17150946	H	41.7726055	-71.1205563	2021-12-20	09:51:00	obsr757557	S99170341	Incidental	P20	EBIRD_MA				1	0		1	1	1			Continuing mega rarity. Scoped in the distance from Mallard Point. Large, dark brown eagle with a very large yellow bill. Long white tail and white patches on inner wings. Photos are too distant to show any detail.	
URN:CornellLabOfOrnithology:EBIRD:OBS1299913235	2021-12-21 02:00:09.446012	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005					Village Waterfront Park, Somerset	L5495329	H	41.7696541	-71.1251423	2021-12-20	09:11:00	obsr132371	S99206998	Stationary	P21	EBIRD	25			1	1		1	1	1			Found by the Eckersons after mysterious rumors were circling all yesterday. A day to remember.	
URN:CornellLabOfOrnithology:EBIRD:OBS1299946840	2021-12-24 07:38:22.046064	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			Dighton Rock SP	L1431929	H	41.8117549	-71.1063090	2021-12-20	12:42:00	obsr174971	S99209013	Stationary	P21	EBIRD_MA	63			3	1	G7562443	1	1	1		Successful twitch for Steller’s Sea-Eagle.  Paid little attention other more routine species.	First reported in this area this morning but apparently present for several days before being positively identified.  Presumably the same individual seen in QC, NB, and NS.  See https://www.nytimes.com/2021/11/05/science/stellers-sea-eagle.html. This bird was perched with an imm. BAEA across the Taunton River from Dighton Pt SP. when we arrived, Many, many birders (50+) on site.  ----This was an enormous  Haliaetus eagle, fully a third larger than the nearby imm BAEA.  Huge yellow-orange bill, dark, almost black body with big pure white shoulders down to leading edge of inner wing (secondary coverrts), lower back, tail, undertail coverts and "leggings."  In flight, leading edge of wing was prominently white. I noticed that the flight shape and wing flap were distinctively different from BAEA, less "plank-like."  Tail white and wedge-shaped.----Bird was perched when we arrived near BAEA. After 10 +/- minutes, it defecated and I expected immediate lift-off.  But it settled back in for a minute or two and then both BAEA and STSE lifted off  at 12:58, the BAEA only a fraction of a second sooner.  They split up and the STSE flew in tight circles, gaining altitude steadily and soon began being harassed by a Common Raven.  It then headed directly away from us (= to north) still being harassed by raven  until we lost sight of it in the scope.	
URN:CornellLabOfOrnithology:EBIRD:OBS1301638203	2021-12-24 17:37:35.60728	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			Dighton Rock SP	L1431929	H	41.8117549	-71.1063090	2021-12-20	11:35:00	obsr301774	S99340944	Stationary	P21	EBIRD	90			2	1		1	1	1			Incredible viewing of this bird; it perched in sun for long while alongside Bald Eagles for scale.  Later it took flight and circled; raven harassing.  Raven looked so small beside this massive bird.  Huge bill, bold and big white shoulder patches, white long tail.  Thank you for those (many) who helped us get on this bird.	
URN:CornellLabOfOrnithology:EBIRD:OBS1299757532	2021-12-20 19:08:44.80386	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			Boat Yard	L17156436	P	41.8159720	-71.1148993	2021-12-20	12:58:00	obsr326038	S99195243	Stationary	P21	EBIRD	30			2	1	G7561831	1	1	1			Large eagle with white tail, white shoulders and large orange bill.  Photos	
URN:CornellLabOfOrnithology:EBIRD:OBS1300234956	2021-12-21 14:36:26.922306	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			95 Bayview Ave, Berkley US-MA (41.8130,-71.1108)	L17160968	P	41.8129840	-71.1107980	2021-12-20	12:19:00	obsr397905	S99231029	Incidental	P20	EBIRD				1	0		0	1	1			Continuing bird.	
URN:CornellLabOfOrnithology:EBIRD:OBS1300731616	2021-12-24 08:58:22.017065	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1				Unknown Sex, Adult (1)	United States	US	Massachusetts	US-MA	Bristol	US-MA-005					Village Waterfront Park, Somerset	L5495329	H	41.7696541	-71.1251423	2021-12-20	08:01:00	obsr131741	S99265182	Stationary	P21	EBIRD	20			1	1		1	1	1		STSE seen very distantly; the Eckerson's informed us Mallard Point would be better, so we went there.	****MEGA Adult Steller's Sea-Eagle. Unmistakable, but exceedingly distant. White leading edge of the wing, white tail extending to rump and well up lower back, and huge, school-bus orange bill could be discerned. This was actually my first view of the day, but the views were super distant and very poor. The Eckersons arrived soon after and said Mallard point was a better spot, so we left and went there.	
URN:CornellLabOfOrnithology:EBIRD:OBS1299699482	2021-12-20 18:59:37.143826	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			Dighton Rock SP	L1431929	H	41.8117549	-71.1063090	2021-12-20	11:45:00	obsr1183237	S99190165	Stationary	P21	EBIRD	35			5	1	G7561021	1	1	1			Photos. Now the provenance question begins	
URN:CornellLabOfOrnithology:EBIRD:OBS1299702813	2021-12-20 18:57:02.285553	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			Dighton Rock SP	L1431929	H	41.8117549	-71.1063090	2021-12-20	12:02:00	obsr1492560	S99189985	Traveling	P22	EBIRD	25	0.805		1	1		1	1	1			Unmistakable,  larger than nearby bald eagles. Dark eagle with huge orange bill.	
URN:CornellLabOfOrnithology:EBIRD:OBS1299550425	2022-02-21 13:00:41.353577	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			Cliff Drive, Bryants Neck	L17153714	H	41.7992430	-71.0917060	2021-12-20	11:02:00	obsr297217	S99174961	Stationary	P21	EBIRD	9			1	0		1	1	1			refound here. crap pics and audio recorded	
URN:CornellLabOfOrnithology:EBIRD:OBS1299831941	2021-12-22 11:56:18.923384	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			Dighton Rock SP	L1431929	H	41.8117549	-71.1063090	2021-12-20	12:55:00	obsr132343	S99201603	Stationary	P21	EBIRD	13			2	1		1	1	1		Spectacular bird, absolutely worth the drive down	Sitting a tree with a Bald Eagle on the Dighton side of the river, then chased off by a corvid that appeared to be a Raven. The Steller’s dwarfed the Bald Eagle, had a much larger, heavier, and more yellow bill. Also brighter yellow legs and feet. Head, neck, and body dark brown. White tail, rump, and both upper and lower tail coverts clean and bright white. Massive white patches on upper wings wrapped around forewing onto lower wing. Stunning and Spectacular. Some documentary photos to follow.	
URN:CornellLabOfOrnithology:EBIRD:OBS1299599762	2021-12-20 18:57:02.285553	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			Dighton Rock State Park, Berkley US-MA 41.81132, -71.10657	L17152522	P	41.8113240	-71.1065740	2021-12-20	12:05:00	obsr1969612	S99179513	Incidental	P20	EBIRD_MA				1	0		0	1	1		34 degrees, calm and sunny.	Larger than bald eagle sitting nearby, larger yellow bill, broad white shoulder patches, white tail. Seen by another 200 people here. Many thanks to whoever found the bird.	
URN:CornellLabOfOrnithology:EBIRD:OBS1299772291	2021-12-20 19:45:13.848101	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			Dighton Rock SP	L1431929	H	41.8117549	-71.1063090	2021-12-20	11:12:00	obsr1765060	S99197219	Stationary	P21	EBIRD	110			1	1		1	1	1			Continuing mega rarity seen perched in a tree across the river with several bald eagles.	
URN:CornellLabOfOrnithology:EBIRD:OBS1299624269	2021-12-22 13:05:56.74182	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			Dighton Rock SP	L1431929	H	41.8117549	-71.1063090	2021-12-20	11:29:00	obsr279564	S99184741	Stationary	P21	EBIRD	79			1	1		1	1	1		30s, clear	****MEGA. About time this bird worked its way to New England! Scoped across the Taunton River with hundreds of birders from across the northeast after running back and forth across the area all morning trying to locate this glorious fellow. Massive eagle, dwarfing the bald eagles with which it was perched. Adult; dark eagle with white wings and tail, humongous yellow bill. Did not fly while I was watching, unfortunately. Digiscoped photos. ----As of right now this individual is believed to be the same adult that has been wandering the Maritimes since August, which I had long hoped would accompany the bald eagles south into New England. If so, this bird has made an incredible odyssey, second only to the unfortunate Maine Great Black Hawk among rare birds I've seen. Has apparently been present in the area since at least 12/12/2021, so chances of it lingering seem good.----Hopefully this bird will make a habit of perching across from Dighton Rock SP; not many lookouts on this river that have both publicly accessibility and high capacity parking.	
URN:CornellLabOfOrnithology:EBIRD:OBS1299590376	2021-12-21 08:14:26.211693	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			Dighton Rock SP	L1431929	H	41.8117549	-71.1063090	2021-12-20	11:25:00	obsr481249	S99177460	Traveling	P22	EBIRD	32	0.193		1	1		1	1	1			Pics, good looks	
URN:CornellLabOfOrnithology:EBIRD:OBS1299852201	2021-12-23 09:32:49.635641	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			Dighton Rock SP	L1431929	H	41.8117549	-71.1063090	2021-12-20	12:30:00	obsr130978	S99202900	Incidental	P20	EBIRD_NH				2	0		1	1	1		The word got out that the Steller's Sea-Eagle was relocated this morning so Jane took the day off!	This individual is no doubt the same bird that had been seen in Alaska in 2020, and then possibly in Texas in 3/21.  Then it showed up in Quebec, NB, and Nova Scotia from late June through November.  Word came out on 12/19 that the bird had been photographed in this same area along the Taunton River (and in same tree possibly at Dighton Rock SP!?) on 12/12.  Someone re-found it early on 12/20 and Jane noticed the post to CTBirds while we were enjoying coffee in bed.  So she played hooky from work and we tore down there.  After just barely missing it at a couple of spots we finally caught up with it at Dighton Rocks SP.  It hung out in these trees for a couple of hours and over 200 people got to see it.  Sadly, it appears that a photographer may have flushed it (at about 1:10 PM) as scores of birders were still en route.----Other birders present that saw the bird at Dighton Rock SP that I said hi to included at least: S. Wrisley, S. Bennett, E. Norton, H. Bauer, J. Mullen, J. Sparrell & K. Towler, S, Harvell, J. Lambert, J. Trimble, I. Davies, M. Illiff, L. Ferraresso, B. Stymeist, A. Lamoreaux, H. Willoughby, K. Rawdon, C. Duncan, E. Nielsen, S. Perkins, P. Alden, J. McCoy, K. Fenton, L. Buford, F. Mantlick, P. Rusch, L. Kramer, J. Meyers, D. Fruguglietti, S. Grinley, M. Goetschkes, C. Floyd, J. Sweeney, J. Offerman, L. Grimes, and many others.----Birders that arrived too late included B.& D. Fox, R. & M. Suomala, G.& J. Gove.----As of the date of me writing this....12/13 at 9:00 AM....the bird has not (yet) been relocated.	
URN:CornellLabOfOrnithology:EBIRD:OBS1299651252	2021-12-20 18:57:02.285553	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			Dighton Rock SP	L1431929	H	41.8117549	-71.1063090	2021-12-20	12:29:00	obsr224782	S99186449	Traveling	P22	EBIRD	53	0.240		2	1		0	1	1		Many other birders	Seen purchased across the river for close to 45 minutes	
URN:CornellLabOfOrnithology:EBIRD:OBS1299857061	2021-12-27 21:59:29.197356	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			Dighton Rock SP	L1431929	H	41.8117549	-71.1063090	2021-12-20	12:35:00	obsr500868	S99204141	Stationary	P21	EBIRD	40			2	1		1	1	1			***Mega. Originally found in this area on December 12, 2021, then re-found this morning by Jonathan Eckerson. ----Perched directly across the river below a Bald Eagle. Eventually took flight around 12:55 pm, flew behind the trees, came back and circled for roughly 5-10 minutes. Interestingly, it was chased out of the area by a single Common Raven harassing it. The eagle was not relocated the rest of the day despite considerable effort.  ----Large raptor, mostly dark brown, white tail, with a large and striking orange bill, as well as wing coverts creating an equally striking bright white patch on each wing. Underwings had less white, giving it a different visual feel when it circled away vs. toward an observer.	
URN:CornellLabOfOrnithology:EBIRD:OBS1299880726	2021-12-20 22:36:50.867709	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			Dighton Rock SP	L1431929	H	41.8117549	-71.1063090	2021-12-20	11:32:00	obsr2703747	S99177485	Traveling	P22	EBIRD	18	0.676		1	1		0	1	1			Seen across the reservoir in a tree, dwarfing two juvenile bald eagles perched in the same tree. What an impressive bird and certainly not a bird I ever expected to see in New England!	
URN:CornellLabOfOrnithology:EBIRD:OBS1313412178	2022-01-08 09:11:07.689925	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			Dighton Rock SP	L1431929	H	41.8117549	-71.1063090	2021-12-20	11:45:00	obsr515293	S100326214	Stationary	P21	EBIRD	20			1	0		0	1	1			Huge eagle with yellow beak and white on wing perched in tree with a bald eagle which it dwarfs!	
URN:CornellLabOfOrnithology:EBIRD:OBS1299616874	2021-12-20 18:57:02.285553	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			Dighton Rock SP	L1431929	H	41.8117549	-71.1063090	2021-12-20	12:10:00	obsr140275	S99183650	Incidental	P20	EBIRD				1	0		1	1	1			Seen with mob, distant photos. Thanks to all the finders/refinders - a highlight of my year!	
URN:CornellLabOfOrnithology:EBIRD:OBS1299735814	2021-12-20 18:57:02.285553	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005					Mallard Point	L17150946	H	41.7726055	-71.1205563	2021-12-20	09:30:00	obsr805925	S99193312	Stationary	P21	EBIRD	75			1	1		0	1	1			Seen by many sitting in tree	
URN:CornellLabOfOrnithology:EBIRD:OBS1299603079	2021-12-21 17:11:24.501393	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005					Village Waterfront Park, Somerset	L5495329	H	41.7696541	-71.1251423	2021-12-20	09:42:00	obsr1391337	S99177735	Traveling	P22	EBIRD	61	4.554		2	1	G7560529	1	1	1			Continuing	
URN:CornellLabOfOrnithology:EBIRD:OBS1299774777	2022-01-14 21:08:05.360623	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			Dighton Rock SP	L1431929	H	41.8117549	-71.1063090	2021-12-20	12:42:00	obsr662926	S99196506	Stationary	P21	EBIRD_MA	63			3	1	G7562443	1	1	1		Successful twitch for Steller’s Sea-Eagle.  Paid little attention other more routine species.	First reported in this area this morning but apparently present for several days before being positively identified.  Presumably the same individual seen in QC, NB, and NS.  See https://www.nytimes.com/2021/11/05/science/stellers-sea-eagle.html. This bird was perched with an imm. BAEA across the Taunton River from Dighton Pt SP. when we arrived, Many, many birders (50+) on site.  ----This was an enormous  Haliaetus eagle, fully a third larger than the nearby imm BAEA.  Huge yellow-orange bill, dark, almost black body with big pure white shoulders down to leading edge of inner wing (secondary coverrts), lower back, tail, undertail coverts and "leggings."  In flight, leading edge of wing was prominently white. I noticed that the flight shape and wing flap were distinctively different from BAEA, less "plank-like."  Tail white and wedge-shaped.----Bird was perched when we arrived near BAEA. After 10 +/- minutes, it defecated and I expected immediate lift-off.  But it settled back in for a minute or two and then both BAEA and STSE lifted off  at 12:58, the BAEA only a fraction of a second sooner.  They split up and the STSE flew in tight circles, gaining altitude steadily and soon began being harassed by a Common Raven.  It then headed directly away from us (= to north) still being harassed by raven  until we lost sight of it in the scope.	
URN:CornellLabOfOrnithology:EBIRD:OBS1299657909	2021-12-20 18:59:37.143826	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			Dighton Rock SP	L1431929	H	41.8117549	-71.1063090	2021-12-20	11:38:00	obsr171350	S99186845	Stationary	P21	EBIRD	50			2	1		1	1	1			Continuing in this area for a week - in a tree north of Shaw’s Boat Landing, viewed from the water front part of Dighton Rock State Park with ~230 other people.	
URN:CornellLabOfOrnithology:EBIRD:OBS1299637808	2021-12-22 08:46:02.140966	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			Dighton Rock SP	L1431929	H	41.8117549	-71.1063090	2021-12-20	12:24:00	obsr251947	S99186396	Stationary	P21	EBIRD	59			2	1	G7569578	0	1	1			Rare vagrant bright yellow orange bill bigger overall then nearby bald eagle with bright white tail and white leading edge of wongs.	
URN:CornellLabOfOrnithology:EBIRD:OBS1299931198	2021-12-20 22:36:50.867709	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			Dighton Rock SP	L1431929	H	41.8117549	-71.1063090	2021-12-20	12:35:00	obsr404122	S99208180	Incidental	P20	EBIRD				2	0	G7563553	1	1	1			Distant documentation photo. Watched it while perched in a tree with other eagles and then soaring off and being harassed by a raven. Massive yellow beak. Large crowd of happy birders at the park.	
URN:CornellLabOfOrnithology:EBIRD:OBS1300140205	2021-12-23 18:53:16.345014	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			Dighton Rock SP	L1431929	H	41.8117549	-71.1063090	2021-12-20	11:55:00	obsr305987	S99221513	Stationary	P21	EBIRD	93			2	1	G7564946	1	1	1			Photos	
URN:CornellLabOfOrnithology:EBIRD:OBS1299754611	2021-12-20 18:57:02.285553	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			Dighton Rock SP	L1431929	H	41.8117549	-71.1063090	2021-12-20	12:58:00	obsr326007	S99195251	Stationary	P21	EBIRD	30			2	1	G7561831	1	1	1			Large eagle with white tail, white shoulders and large orange bill.  Photos	
URN:CornellLabOfOrnithology:EBIRD:OBS1299739124	2021-12-30 21:29:53.080322	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			Assonet Neck	L7663104	P	41.7948177	-71.0894901	2021-12-20	10:55:00	obsr558377	S99193750	Traveling	P22	EBIRD	12	0.354		4	1	G7561687	1	1	1		Chasing eagle around	***continuing bird in the area refound here by JT and MJI minutes earlier. Calling loudly before eventually flying towards Shaw's boat yard where we relocated immediately. Pics and recordings.	
URN:CornellLabOfOrnithology:EBIRD:OBS1299530469	2021-12-20 23:04:07.79184	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005					70 Pilot Drive, Somerset, Massachusetts, US (41.773, -71.121)	L17151047	P	41.7727824	-71.1205164	2021-12-20	10:00:00	obsr1665057	S99171736	Stationary	P21	EBIRD	19			2	1	G7564006	0	1	1			Seen by many birders, very distant views across river on top of pine trees. Last seen flying northwest	
URN:CornellLabOfOrnithology:EBIRD:OBS1299758472	2021-12-20 18:59:37.143826	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005					Mallard Point, Somerset US-MA 41.77436, -71.12032	L17154908	P	41.7743610	-71.1203240	2021-12-20	09:33:00	obsr300487	S99195472	Traveling	P22	EBIRD	43	0.127		1	1		0	1	1			Continuing rarity seen by many this morning. Perched on pines, distant scope views, best looks at plumage and massive bill when turning and preening.	
URN:CornellLabOfOrnithology:EBIRD:OBS1299846929	2021-12-20 18:57:02.285553	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005					Mallard Point	L17150946	H	41.7726055	-71.1205563	2021-12-20	09:20:00	obsr169485	S99202242	Stationary	P21	EBIRD	25			1	0		0	1	1			happy to have identifiable looks from this vantage point (though I wish I had time to get a closer look).  Thanks to everyone involved for getting the word out (and re-finding the bird!) and sending out updates as well.  Thanks to Mike T for notifying me.	
URN:CornellLabOfOrnithology:EBIRD:OBS1299966504	2021-12-21 01:58:49.378407	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			Dighton Rock SP	L1431929	H	41.8117549	-71.1063090	2021-12-20	11:35:00	obsr1218371	S99210395	Stationary	P21	EBIRD	50			1	1		0	1	1		Clear, sunny, cold.	Very large eagle, much larger than a juvenile Bald Eagle perched above him. --Dark brown plumage except for white shoulders and white square tail. Huge yellow bill. Located this morning, relocated at this park, seen perched in a tree across the river.	
URN:CornellLabOfOrnithology:EBIRD:OBS1300268300	2022-01-15 19:30:17.30936	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			Dighton Rock SP	L1431929	H	41.8117549	-71.1063090	2021-12-20	12:43:00	obsr736147	S99232287	Stationary	P21	EBIRD	60			2	1	G7565810	1	1	1			Amazing huge raptor perched in tree with Bald Eagle on west side of Taunton River. Viewed with scopes from DRSP, before it took flight over river, soaring in tight circles before being mercilessly harassed by a Common Raven, causing it to fly far to the north until out of sight. Huge mostly black eagle with large yellow-orange bill, white wedge-shaped tail, and bold white leading edge of wings. MEGA rare; this species breeds in Siberia, and winters in Japan and Korea. Poor record photos.	
URN:CornellLabOfOrnithology:EBIRD:OBS1299657135	2021-12-20 18:57:02.285553	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			Dighton Rock SP	L1431929	H	41.8117549	-71.1063090	2021-12-20	11:39:00	obsr1105870	S99177045	Traveling	P22	EBIRD	11	0.226		1	1		1	1	1			Seen by many. Huge bird perched across the water in tree. Massive yellow beak. White on tail and shoulders clear.	
URN:CornellLabOfOrnithology:EBIRD:OBS1299786041	2021-12-20 18:59:37.143826	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			Dighton Rock SP	L1431929	H	41.8117549	-71.1063090	2021-12-20	11:50:00	obsr105626	S99197578	Incidental	P20	EBIRD				2	0		1	1	1			1--Details--*continuing mega. Scope views of bird perched in tree across the river. Poor photo.	
URN:CornellLabOfOrnithology:EBIRD:OBS1299716670	2021-12-20 18:59:37.143826	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			Dighton Rock SP	L1431929	H	41.8117549	-71.1063090	2021-12-20	11:33:00	obsr60869	S99191521	Traveling	P22	EBIRD	31	0.180		3	1	G7561397	1	1	1		Clear, calm, 32F--Steller's Sea Eagle twitch, with Peter Alden and Erik Nielsen	One of the biggest life twitches ever- literally and figuratively!	
URN:CornellLabOfOrnithology:EBIRD:OBS1299618614	2021-12-23 14:43:21.386047	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			Dighton Rock SP	L1431929	H	41.8117549	-71.1063090	2021-12-20	12:05:00	obsr1950519	S99184579	Traveling	P22	EBIRD	39	0.403		2	1	G7560815	1	1	1			Continuing today after being refound by Jonathan Eckerson. seen well along the far shore opposite Dighton Rock SP sitting in a tree with a BAEA. much larger and dark brown with white leading edge to wing, white rump and tail, large yellow beak.	
URN:CornellLabOfOrnithology:EBIRD:OBS1299858948	2021-12-21 01:58:20.277602	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			Dighton Rock SP	L1431929	H	41.8117549	-71.1063090	2021-12-20	11:50:00	obsr201997	S99203607	Stationary	P21	EBIRD	110			2	0	G7562857	1	1	1			Very large eagle with huge yellow bill. Mostly dark with white in shoulders and long white wedge shaped tail. In flight wings showed white leading edge. Documentation photographs included.--Mass Wildlife Facebook page shows the bird was photographed on 12 Dec 2021 by Dsvid Ennis.--Refound this morning by Jonathan Eckerson.	
URN:CornellLabOfOrnithology:EBIRD:OBS1299749560	2021-12-20 18:57:02.285553	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Massachusetts	US-MA	Bristol	US-MA-005		30			Dighton Rock SP	L1431929	H	41.8117549	-71.1063090	2021-12-20	11:30:00	obsr91307	S99197164	Traveling	P22	EBIRD	20	0.322		2	1		1	1	1			Continuing rarity. Perched on trees across Taunton River with a couple of Bald Eagles. Maybe 100 other people looking at the bird while we were there.	
