RuokintapaikanId;Kausi;Havainnoija;Biotooppi;Food;Amount;Biotooppi2;YearC;Habitat
5661;2016;7046;Rural;sunflower;20;Rural;8.04210119737354;Rural
5661;2016;7046;Rural;nuts;10;Rural;8.04210119737354;Rural
5661;2016;7046;Rural;cereals;7;Rural;8.04210119737354;Rural
5661;2016;7046;Rural;fat;5;Rural;8.04210119737354;Rural
5663;2016;7046;Rural;sunflower;455;Rural;8.04210119737354;Rural
5663;2016;7046;Rural;nuts;30;Rural;8.04210119737354;Rural
5663;2016;7046;Rural;cereals;15;Rural;8.04210119737354;Rural
5663;2016;7046;Rural;fat;0;Rural;8.04210119737354;Rural
5668;2016;7046;Urban;sunflower;9;Rural;8.04210119737354;Urban
5668;2016;7046;Urban;nuts;7;Rural;8.04210119737354;Urban
5668;2016;7046;Urban;cereals;1;Rural;8.04210119737354;Urban
5668;2016;7046;Urban;fat;0;Rural;8.04210119737354;Urban
5669;2016;7046;Urban;sunflower;65;Rural;8.04210119737354;Urban
5669;2016;7046;Urban;nuts;5;Rural;8.04210119737354;Urban
5669;2016;7046;Urban;cereals;0;Rural;8.04210119737354;Urban
5669;2016;7046;Urban;fat;0;Rural;8.04210119737354;Urban
5671;2016;7046;Urban;sunflower;14;Rural;8.04210119737354;Urban
5671;2016;7046;Urban;nuts;6;Rural;8.04210119737354;Urban
5671;2016;7046;Urban;cereals;1;Rural;8.04210119737354;Urban
5671;2016;7046;Urban;fat;6;Rural;8.04210119737354;Urban
5674;2016;7046;Rural;sunflower;70;Rural;8.04210119737354;Rural
5674;2016;7046;Rural;nuts;30;Rural;8.04210119737354;Rural
5674;2016;7046;Rural;cereals;0;Rural;8.04210119737354;Rural
5674;2016;7046;Rural;fat;15;Rural;8.04210119737354;Rural
5678;2016;7046;Urban;sunflower;72;Rural;8.04210119737354;Urban
5678;2016;7046;Urban;nuts;16;Rural;8.04210119737354;Urban
5678;2016;7046;Urban;cereals;0;Rural;8.04210119737354;Urban
5678;2016;7046;Urban;fat;0;Rural;8.04210119737354;Urban
5679;2016;7046;Urban;sunflower;25;Rural;8.04210119737354;Urban
5679;2016;7046;Urban;nuts;0;Rural;8.04210119737354;Urban
5679;2016;7046;Urban;cereals;0;Rural;8.04210119737354;Urban
5679;2016;7046;Urban;fat;0;Rural;8.04210119737354;Urban
5680;2016;7046;Rural;sunflower;23;Rural;8.04210119737354;Rural
5680;2016;7046;Rural;nuts;12;Rural;8.04210119737354;Rural
5680;2016;7046;Rural;cereals;4;Rural;8.04210119737354;Rural
5680;2016;7046;Rural;fat;0;Rural;8.04210119737354;Rural
5683;2016;7046;Rural;sunflower;25;Rural;8.04210119737354;Rural
5683;2016;7046;Rural;nuts;4;Rural;8.04210119737354;Rural
5683;2016;7046;Rural;cereals;15;Rural;8.04210119737354;Rural
5683;2016;7046;Rural;fat;10;Rural;8.04210119737354;Rural
5685;2016;7046;Urban;sunflower;59;Rural;8.04210119737354;Urban
5685;2016;7046;Urban;nuts;23;Rural;8.04210119737354;Urban
5685;2016;7046;Urban;cereals;8;Rural;8.04210119737354;Urban
5685;2016;7046;Urban;fat;2;Rural;8.04210119737354;Urban
5686;2016;7046;Rural;sunflower;22;Rural;8.04210119737354;Rural
5686;2016;7046;Rural;nuts;7;Rural;8.04210119737354;Rural
5686;2016;7046;Rural;cereals;10;Rural;8.04210119737354;Rural
5686;2016;7046;Rural;fat;4;Rural;8.04210119737354;Rural
5690;2016;7046;Rural;sunflower;189;Rural;8.04210119737354;Rural
5690;2016;7046;Rural;nuts;7;Rural;8.04210119737354;Rural
5690;2016;7046;Rural;cereals;50;Rural;8.04210119737354;Rural
5690;2016;7046;Rural;fat;7;Rural;8.04210119737354;Rural
5702;2016;7046;Rural;sunflower;246;Rural;8.04210119737354;Rural
5702;2016;7046;Rural;nuts;43;Rural;8.04210119737354;Rural
5702;2016;7046;Rural;cereals;8;Rural;8.04210119737354;Rural
5702;2016;7046;Rural;fat;3;Rural;8.04210119737354;Rural
5708;2016;7046;Rural;sunflower;77;Rural;8.04210119737354;Rural
5708;2016;7046;Rural;nuts;0;Rural;8.04210119737354;Rural
5708;2016;7046;Rural;cereals;0;Rural;8.04210119737354;Rural
5708;2016;7046;Rural;fat;1;Rural;8.04210119737354;Rural
5714;2016;7046;Urban;sunflower;35;Rural;8.04210119737354;Urban
5714;2016;7046;Urban;nuts;60;Rural;8.04210119737354;Urban
5714;2016;7046;Urban;cereals;20;Rural;8.04210119737354;Urban
5714;2016;7046;Urban;fat;5;Rural;8.04210119737354;Urban
5715;2016;7046;Rural;sunflower;74;Rural;8.04210119737354;Rural
5715;2016;7046;Rural;nuts;1;Rural;8.04210119737354;Rural
5715;2016;7046;Rural;cereals;20;Rural;8.04210119737354;Rural
5715;2016;7046;Rural;fat;8;Rural;8.04210119737354;Rural
5717;2016;7046;Rural;sunflower;210;Rural;8.04210119737354;Rural
5717;2016;7046;Rural;nuts;10;Rural;8.04210119737354;Rural
5717;2016;7046;Rural;cereals;40;Rural;8.04210119737354;Rural
5717;2016;7046;Rural;fat;0;Rural;8.04210119737354;Rural
5723;2016;7046;Rural;sunflower;226;Rural;8.04210119737354;Rural
5723;2016;7046;Rural;nuts;0;Rural;8.04210119737354;Rural
5723;2016;7046;Rural;cereals;0;Rural;8.04210119737354;Rural
5723;2016;7046;Rural;fat;0;Rural;8.04210119737354;Rural
5724;2016;7046;Rural;sunflower;53;Rural;8.04210119737354;Rural
5724;2016;7046;Rural;nuts;15;Rural;8.04210119737354;Rural
5724;2016;7046;Rural;cereals;75;Rural;8.04210119737354;Rural
5724;2016;7046;Rural;fat;3;Rural;8.04210119737354;Rural
5727;2016;7046;Rural;sunflower;67;Rural;8.04210119737354;Rural
5727;2016;7046;Rural;nuts;0;Rural;8.04210119737354;Rural
5727;2016;7046;Rural;cereals;8;Rural;8.04210119737354;Rural
5727;2016;7046;Rural;fat;0;Rural;8.04210119737354;Rural
5729;2016;7046;Rural;sunflower;443;Rural;8.04210119737354;Rural
5729;2016;7046;Rural;nuts;10;Rural;8.04210119737354;Rural
5729;2016;7046;Rural;cereals;0;Rural;8.04210119737354;Rural
5729;2016;7046;Rural;fat;0;Rural;8.04210119737354;Rural
5733;2016;7046;Rural;sunflower;31;Rural;8.04210119737354;Rural
5733;2016;7046;Rural;nuts;0;Rural;8.04210119737354;Rural
5733;2016;7046;Rural;cereals;1;Rural;8.04210119737354;Rural
5733;2016;7046;Rural;fat;0;Rural;8.04210119737354;Rural
5735;2016;7046;Rural;sunflower;27;Rural;8.04210119737354;Rural
5735;2016;7046;Rural;nuts;2;Rural;8.04210119737354;Rural
5735;2016;7046;Rural;cereals;16;Rural;8.04210119737354;Rural
5735;2016;7046;Rural;fat;0;Rural;8.04210119737354;Rural
5868;2016;7046;Urban;sunflower;25;Rural;8.04210119737354;Urban
5868;2016;7046;Urban;nuts;5;Rural;8.04210119737354;Urban
5868;2016;7046;Urban;cereals;0;Rural;8.04210119737354;Urban
5868;2016;7046;Urban;fat;0;Rural;8.04210119737354;Urban
5857;2016;7046;Urban;sunflower;22;Rural;8.04210119737354;Urban
5857;2016;7046;Urban;nuts;3;Rural;8.04210119737354;Urban
5857;2016;7046;Urban;cereals;5;Rural;8.04210119737354;Urban
5857;2016;7046;Urban;fat;1;Rural;8.04210119737354;Urban
5853;2016;7046;Rural;sunflower;0;Rural;8.04210119737354;Rural
5853;2016;7046;Rural;nuts;20;Rural;8.04210119737354;Rural
5853;2016;7046;Rural;cereals;1;Rural;8.04210119737354;Rural
5853;2016;7046;Rural;fat;7;Rural;8.04210119737354;Rural
5850;2016;7046;Urban;sunflower;29;Rural;8.04210119737354;Urban
5850;2016;7046;Urban;nuts;6;Rural;8.04210119737354;Urban
5850;2016;7046;Urban;cereals;0;Rural;8.04210119737354;Urban
5850;2016;7046;Urban;fat;0;Rural;8.04210119737354;Urban
5866;2016;7046;Urban;sunflower;12;Rural;8.04210119737354;Urban
5866;2016;7046;Urban;nuts;27;Rural;8.04210119737354;Urban
5866;2016;7046;Urban;cereals;4;Rural;8.04210119737354;Urban
5866;2016;7046;Urban;fat;0;Rural;8.04210119737354;Urban
5870;2016;7046;Rural;sunflower;75;Rural;8.04210119737354;Rural
5870;2016;7046;Rural;nuts;10;Rural;8.04210119737354;Rural
5870;2016;7046;Rural;cereals;0;Rural;8.04210119737354;Rural
5870;2016;7046;Rural;fat;0;Rural;8.04210119737354;Rural
5847;2016;7046;Urban;sunflower;50;Rural;8.04210119737354;Urban
5847;2016;7046;Urban;nuts;20;Rural;8.04210119737354;Urban
5847;2016;7046;Urban;cereals;0;Rural;8.04210119737354;Urban
5847;2016;7046;Urban;fat;10;Rural;8.04210119737354;Urban
5865;2016;7046;Rural;sunflower;110;Rural;8.04210119737354;Rural
5865;2016;7046;Rural;nuts;0;Rural;8.04210119737354;Rural
5865;2016;7046;Rural;cereals;50;Rural;8.04210119737354;Rural
5865;2016;7046;Rural;fat;0;Rural;8.04210119737354;Rural
5864;2016;7046;Rural;sunflower;94;Rural;8.04210119737354;Rural
5864;2016;7046;Rural;nuts;13;Rural;8.04210119737354;Rural
5864;2016;7046;Rural;cereals;2;Rural;8.04210119737354;Rural
5864;2016;7046;Rural;fat;0;Rural;8.04210119737354;Rural
5869;2016;7046;Urban;sunflower;38;Rural;8.04210119737354;Urban
5869;2016;7046;Urban;nuts;1;Rural;8.04210119737354;Urban
5869;2016;7046;Urban;cereals;0;Rural;8.04210119737354;Urban
5869;2016;7046;Urban;fat;2;Rural;8.04210119737354;Urban
5846;2016;7046;Urban;sunflower;55;Rural;8.04210119737354;Urban
5846;2016;7046;Urban;nuts;3;Rural;8.04210119737354;Urban
5846;2016;7046;Urban;cereals;23;Rural;8.04210119737354;Urban
5846;2016;7046;Urban;fat;5;Rural;8.04210119737354;Urban
5867;2016;7046;Urban;sunflower;40;Rural;8.04210119737354;Urban
5867;2016;7046;Urban;nuts;3;Rural;8.04210119737354;Urban
5867;2016;7046;Urban;cereals;20;Rural;8.04210119737354;Urban
5867;2016;7046;Urban;fat;0;Rural;8.04210119737354;Urban
5849;2016;7046;Urban;sunflower;50;Rural;8.04210119737354;Urban
5849;2016;7046;Urban;nuts;30;Rural;8.04210119737354;Urban
5849;2016;7046;Urban;cereals;5;Rural;8.04210119737354;Urban
5849;2016;7046;Urban;fat;2;Rural;8.04210119737354;Urban
5876;2016;7046;Rural;sunflower;60;Rural;8.04210119737354;Rural
5876;2016;7046;Rural;nuts;0;Rural;8.04210119737354;Rural
5876;2016;7046;Rural;cereals;0;Rural;8.04210119737354;Rural
5876;2016;7046;Rural;fat;7;Rural;8.04210119737354;Rural
5871;2016;7046;Rural;sunflower;9;Rural;8.04210119737354;Rural
5871;2016;7046;Rural;nuts;0;Rural;8.04210119737354;Rural
5871;2016;7046;Rural;cereals;0;Rural;8.04210119737354;Rural
5871;2016;7046;Rural;fat;0;Rural;8.04210119737354;Rural
5852;2016;7046;Rural;sunflower;50;Rural;8.04210119737354;Rural
5852;2016;7046;Rural;nuts;0;Rural;8.04210119737354;Rural
5852;2016;7046;Rural;cereals;20;Rural;8.04210119737354;Rural
5852;2016;7046;Rural;fat;5;Rural;8.04210119737354;Rural
5858;2016;7046;Rural;sunflower;80;Rural;8.04210119737354;Rural
5858;2016;7046;Rural;nuts;0;Rural;8.04210119737354;Rural
5858;2016;7046;Rural;cereals;3;Rural;8.04210119737354;Rural
5858;2016;7046;Rural;fat;3;Rural;8.04210119737354;Rural
5855;2016;7046;Rural;sunflower;138;Rural;8.04210119737354;Rural
5855;2016;7046;Rural;nuts;6;Rural;8.04210119737354;Rural
5855;2016;7046;Rural;cereals;6;Rural;8.04210119737354;Rural
5855;2016;7046;Rural;fat;6;Rural;8.04210119737354;Rural
5856;2016;7046;Rural;sunflower;27;Rural;8.04210119737354;Rural
5856;2016;7046;Rural;nuts;3;Rural;8.04210119737354;Rural
5856;2016;7046;Rural;cereals;1;Rural;8.04210119737354;Rural
5856;2016;7046;Rural;fat;1;Rural;8.04210119737354;Rural
5862;2016;7046;Urban;sunflower;50;Rural;8.04210119737354;Urban
5862;2016;7046;Urban;nuts;0;Rural;8.04210119737354;Urban
5862;2016;7046;Urban;cereals;0;Rural;8.04210119737354;Urban
5862;2016;7046;Urban;fat;6;Rural;8.04210119737354;Urban
5843;2016;7046;Rural;sunflower;174;Rural;8.04210119737354;Rural
5843;2016;7046;Rural;nuts;35;Rural;8.04210119737354;Rural
5843;2016;7046;Rural;cereals;4;Rural;8.04210119737354;Rural
5843;2016;7046;Rural;fat;1;Rural;8.04210119737354;Rural
5848;2016;7046;Rural;sunflower;110;Rural;8.04210119737354;Rural
5848;2016;7046;Rural;nuts;30;Rural;8.04210119737354;Rural
5848;2016;7046;Rural;cereals;0;Rural;8.04210119737354;Rural
5848;2016;7046;Rural;fat;0;Rural;8.04210119737354;Rural
5851;2016;7046;Urban;sunflower;9;Rural;8.04210119737354;Urban
5851;2016;7046;Urban;nuts;36;Rural;8.04210119737354;Urban
5851;2016;7046;Urban;cereals;2;Rural;8.04210119737354;Urban
5851;2016;7046;Urban;fat;3;Rural;8.04210119737354;Urban
5861;2016;7046;Urban;sunflower;52;Rural;8.04210119737354;Urban
5861;2016;7046;Urban;nuts;70;Rural;8.04210119737354;Urban
5861;2016;7046;Urban;cereals;4;Rural;8.04210119737354;Urban
5861;2016;7046;Urban;fat;8;Rural;8.04210119737354;Urban
5863;2016;7046;Urban;sunflower;83;Rural;8.04210119737354;Urban
5863;2016;7046;Urban;nuts;0;Rural;8.04210119737354;Urban
5863;2016;7046;Urban;cereals;2;Rural;8.04210119737354;Urban
5863;2016;7046;Urban;fat;1;Rural;8.04210119737354;Urban
5009;2015;7046;Rural;sunflower;281;Rural;7.04210119737354;Rural
5009;2015;7046;Rural;nuts;12;Rural;7.04210119737354;Rural
5009;2015;7046;Rural;cereals;36;Rural;7.04210119737354;Rural
5009;2015;7046;Rural;fat;6;Rural;7.04210119737354;Rural
5020;2015;7046;Rural;sunflower;45;Rural;7.04210119737354;Rural
5020;2015;7046;Rural;nuts;45;Rural;7.04210119737354;Rural
5020;2015;7046;Rural;cereals;15;Rural;7.04210119737354;Rural
5020;2015;7046;Rural;fat;4;Rural;7.04210119737354;Rural
5028;2015;7046;Rural;sunflower;123;Rural;7.04210119737354;Rural
5028;2015;7046;Rural;nuts;10;Rural;7.04210119737354;Rural
5028;2015;7046;Rural;cereals;20;Rural;7.04210119737354;Rural
5028;2015;7046;Rural;fat;0;Rural;7.04210119737354;Rural
5029;2015;7046;Urban;sunflower;10;Rural;7.04210119737354;Urban
5029;2015;7046;Urban;nuts;3;Rural;7.04210119737354;Urban
5029;2015;7046;Urban;cereals;0;Rural;7.04210119737354;Urban
5029;2015;7046;Urban;fat;0;Rural;7.04210119737354;Urban
5141;2015;7046;Rural;sunflower;65;Rural;7.04210119737354;Rural
5141;2015;7046;Rural;nuts;6;Rural;7.04210119737354;Rural
5141;2015;7046;Rural;cereals;0;Rural;7.04210119737354;Rural
5141;2015;7046;Rural;fat;10;Rural;7.04210119737354;Rural
5143;2015;7046;Rural;sunflower;22;Rural;7.04210119737354;Rural
5143;2015;7046;Rural;nuts;3;Rural;7.04210119737354;Rural
5143;2015;7046;Rural;cereals;1;Rural;7.04210119737354;Rural
5143;2015;7046;Rural;fat;1;Rural;7.04210119737354;Rural
5144;2015;7046;Rural;sunflower;120;Rural;7.04210119737354;Rural
5144;2015;7046;Rural;nuts;15;Rural;7.04210119737354;Rural
5144;2015;7046;Rural;cereals;30;Rural;7.04210119737354;Rural
5144;2015;7046;Rural;fat;5;Rural;7.04210119737354;Rural
5038;2015;7046;Rural;sunflower;88;Rural;7.04210119737354;Rural
5038;2015;7046;Rural;nuts;0;Rural;7.04210119737354;Rural
5038;2015;7046;Rural;cereals;100;Rural;7.04210119737354;Rural
5038;2015;7046;Rural;fat;0;Rural;7.04210119737354;Rural
5041;2015;7046;Urban;sunflower;320;Rural;7.04210119737354;Urban
5041;2015;7046;Urban;nuts;50;Rural;7.04210119737354;Urban
5041;2015;7046;Urban;cereals;50;Rural;7.04210119737354;Urban
5041;2015;7046;Urban;fat;30;Rural;7.04210119737354;Urban
5050;2015;7046;Rural;sunflower;85;Rural;7.04210119737354;Rural
5050;2015;7046;Rural;nuts;3;Rural;7.04210119737354;Rural
5050;2015;7046;Rural;cereals;320;Rural;7.04210119737354;Rural
5050;2015;7046;Rural;fat;1;Rural;7.04210119737354;Rural
5059;2015;7046;Rural;sunflower;60;Rural;7.04210119737354;Rural
5059;2015;7046;Rural;nuts;21;Rural;7.04210119737354;Rural
5059;2015;7046;Rural;cereals;129;Rural;7.04210119737354;Rural
5059;2015;7046;Rural;fat;9;Rural;7.04210119737354;Rural
5063;2015;7046;Rural;sunflower;81;Rural;7.04210119737354;Rural
5063;2015;7046;Rural;nuts;10;Rural;7.04210119737354;Rural
5063;2015;7046;Rural;cereals;3;Rural;7.04210119737354;Rural
5063;2015;7046;Rural;fat;5;Rural;7.04210119737354;Rural
5064;2015;7046;Rural;sunflower;0;Rural;7.04210119737354;Rural
5064;2015;7046;Rural;nuts;5;Rural;7.04210119737354;Rural
5064;2015;7046;Rural;cereals;2;Rural;7.04210119737354;Rural
5064;2015;7046;Rural;fat;6;Rural;7.04210119737354;Rural
5081;2015;7046;Rural;sunflower;70;Rural;7.04210119737354;Rural
5081;2015;7046;Rural;nuts;2;Rural;7.04210119737354;Rural
5081;2015;7046;Rural;cereals;69;Rural;7.04210119737354;Rural
5081;2015;7046;Rural;fat;0;Rural;7.04210119737354;Rural
5007;2015;7046;Rural;sunflower;40;Rural;7.04210119737354;Rural
5007;2015;7046;Rural;nuts;0;Rural;7.04210119737354;Rural
5007;2015;7046;Rural;cereals;0;Rural;7.04210119737354;Rural
5007;2015;7046;Rural;fat;24;Rural;7.04210119737354;Rural
5108;2015;7046;Rural;sunflower;16;Rural;7.04210119737354;Rural
5108;2015;7046;Rural;nuts;10;Rural;7.04210119737354;Rural
5108;2015;7046;Rural;cereals;18;Rural;7.04210119737354;Rural
5108;2015;7046;Rural;fat;0;Rural;7.04210119737354;Rural
5116;2015;7046;Rural;sunflower;61;Rural;7.04210119737354;Rural
5116;2015;7046;Rural;nuts;1;Rural;7.04210119737354;Rural
5116;2015;7046;Rural;cereals;0;Rural;7.04210119737354;Rural
5116;2015;7046;Rural;fat;5;Rural;7.04210119737354;Rural
5127;2015;7046;Rural;sunflower;65;Rural;7.04210119737354;Rural
5127;2015;7046;Rural;nuts;0;Rural;7.04210119737354;Rural
5127;2015;7046;Rural;cereals;1;Rural;7.04210119737354;Rural
5127;2015;7046;Rural;fat;0;Rural;7.04210119737354;Rural
5137;2015;7046;Rural;sunflower;7;Rural;7.04210119737354;Rural
5137;2015;7046;Rural;nuts;40;Rural;7.04210119737354;Rural
5137;2015;7046;Rural;cereals;5;Rural;7.04210119737354;Rural
5137;2015;7046;Rural;fat;2;Rural;7.04210119737354;Rural
5139;2015;7046;Rural;sunflower;78;Rural;7.04210119737354;Rural
5139;2015;7046;Rural;nuts;0;Rural;7.04210119737354;Rural
5139;2015;7046;Rural;cereals;2;Rural;7.04210119737354;Rural
5139;2015;7046;Rural;fat;10;Rural;7.04210119737354;Rural
5178;2015;7046;Rural;sunflower;250;Rural;7.04210119737354;Rural
5178;2015;7046;Rural;nuts;0;Rural;7.04210119737354;Rural
5178;2015;7046;Rural;cereals;107;Rural;7.04210119737354;Rural
5178;2015;7046;Rural;fat;9;Rural;7.04210119737354;Rural
5179;2015;7046;Urban;sunflower;5;Rural;7.04210119737354;Urban
5179;2015;7046;Urban;nuts;5;Rural;7.04210119737354;Urban
5179;2015;7046;Urban;cereals;0;Rural;7.04210119737354;Urban
5179;2015;7046;Urban;fat;1;Rural;7.04210119737354;Urban
5184;2015;7046;Rural;sunflower;287;Rural;7.04210119737354;Rural
5184;2015;7046;Rural;nuts;26;Rural;7.04210119737354;Rural
5184;2015;7046;Rural;cereals;20;Rural;7.04210119737354;Rural
5184;2015;7046;Rural;fat;1;Rural;7.04210119737354;Rural
5199;2015;7046;Rural;sunflower;282;Rural;7.04210119737354;Rural
5199;2015;7046;Rural;nuts;5;Rural;7.04210119737354;Rural
5199;2015;7046;Rural;cereals;53;Rural;7.04210119737354;Rural
5199;2015;7046;Rural;fat;2;Rural;7.04210119737354;Rural
5309;2015;7046;Rural;sunflower;53;Rural;7.04210119737354;Rural
5309;2015;7046;Rural;nuts;22;Rural;7.04210119737354;Rural
5309;2015;7046;Rural;cereals;59;Rural;7.04210119737354;Rural
5309;2015;7046;Rural;fat;1;Rural;7.04210119737354;Rural
5320;2015;7046;Rural;sunflower;250;Rural;7.04210119737354;Rural
5320;2015;7046;Rural;nuts;5;Rural;7.04210119737354;Rural
5320;2015;7046;Rural;cereals;25;Rural;7.04210119737354;Rural
5320;2015;7046;Rural;fat;0;Rural;7.04210119737354;Rural
5324;2015;7046;Rural;sunflower;77;Rural;7.04210119737354;Rural
5324;2015;7046;Rural;nuts;10;Rural;7.04210119737354;Rural
5324;2015;7046;Rural;cereals;140;Rural;7.04210119737354;Rural
5324;2015;7046;Rural;fat;1;Rural;7.04210119737354;Rural
5244;2015;7046;Urban;sunflower;35;Rural;7.04210119737354;Urban
5244;2015;7046;Urban;nuts;18;Rural;7.04210119737354;Urban
5244;2015;7046;Urban;cereals;80;Rural;7.04210119737354;Urban
5244;2015;7046;Urban;fat;6;Rural;7.04210119737354;Urban
5245;2015;7046;Urban;sunflower;60;Rural;7.04210119737354;Urban
5245;2015;7046;Urban;nuts;10;Rural;7.04210119737354;Urban
5245;2015;7046;Urban;cereals;0;Rural;7.04210119737354;Urban
5245;2015;7046;Urban;fat;0;Rural;7.04210119737354;Urban
5270;2015;7046;Urban;sunflower;20;Rural;7.04210119737354;Urban
5270;2015;7046;Urban;nuts;0;Rural;7.04210119737354;Urban
5270;2015;7046;Urban;cereals;30;Rural;7.04210119737354;Urban
5270;2015;7046;Urban;fat;3;Rural;7.04210119737354;Urban
5273;2015;7046;Urban;sunflower;7;Rural;7.04210119737354;Urban
5273;2015;7046;Urban;nuts;6;Rural;7.04210119737354;Urban
5273;2015;7046;Urban;cereals;10;Rural;7.04210119737354;Urban
5273;2015;7046;Urban;fat;1;Rural;7.04210119737354;Urban
5276;2015;7046;Rural;sunflower;262;Rural;7.04210119737354;Rural
5276;2015;7046;Rural;nuts;125;Rural;7.04210119737354;Rural
5276;2015;7046;Rural;cereals;0;Rural;7.04210119737354;Rural
5276;2015;7046;Rural;fat;0;Rural;7.04210119737354;Rural
5288;2015;7046;Urban;sunflower;29;Rural;7.04210119737354;Urban
5288;2015;7046;Urban;nuts;13;Rural;7.04210119737354;Urban
5288;2015;7046;Urban;cereals;0;Rural;7.04210119737354;Urban
5288;2015;7046;Urban;fat;3;Rural;7.04210119737354;Urban
5290;2015;7046;Urban;sunflower;18;Rural;7.04210119737354;Urban
5290;2015;7046;Urban;nuts;3;Rural;7.04210119737354;Urban
5290;2015;7046;Urban;cereals;0;Rural;7.04210119737354;Urban
5290;2015;7046;Urban;fat;0;Rural;7.04210119737354;Urban
5325;2015;7046;Rural;sunflower;117;Rural;7.04210119737354;Rural
5325;2015;7046;Rural;nuts;3;Rural;7.04210119737354;Rural
5325;2015;7046;Rural;cereals;1;Rural;7.04210119737354;Rural
5325;2015;7046;Rural;fat;0;Rural;7.04210119737354;Rural
5326;2015;7046;Rural;sunflower;34;Rural;7.04210119737354;Rural
5326;2015;7046;Rural;nuts;8;Rural;7.04210119737354;Rural
5326;2015;7046;Rural;cereals;0;Rural;7.04210119737354;Rural
5326;2015;7046;Rural;fat;0;Rural;7.04210119737354;Rural
5332;2015;7046;Rural;sunflower;38;Rural;7.04210119737354;Rural
5332;2015;7046;Rural;nuts;4;Rural;7.04210119737354;Rural
5332;2015;7046;Rural;cereals;4;Rural;7.04210119737354;Rural
5332;2015;7046;Rural;fat;0;Rural;7.04210119737354;Rural
5347;2015;7046;Urban;sunflower;52;Rural;7.04210119737354;Urban
5347;2015;7046;Urban;nuts;3;Rural;7.04210119737354;Urban
5347;2015;7046;Urban;cereals;6;Rural;7.04210119737354;Urban
5347;2015;7046;Urban;fat;0;Rural;7.04210119737354;Urban
5350;2015;7046;Rural;sunflower;122;Rural;7.04210119737354;Rural
5350;2015;7046;Rural;nuts;32;Rural;7.04210119737354;Rural
5350;2015;7046;Rural;cereals;40;Rural;7.04210119737354;Rural
5350;2015;7046;Rural;fat;25;Rural;7.04210119737354;Rural
5356;2015;7046;Rural;sunflower;29;Rural;7.04210119737354;Rural
5356;2015;7046;Rural;nuts;3;Rural;7.04210119737354;Rural
5356;2015;7046;Rural;cereals;20;Rural;7.04210119737354;Rural
5356;2015;7046;Rural;fat;0;Rural;7.04210119737354;Rural
5361;2015;7046;Rural;sunflower;165;Rural;7.04210119737354;Rural
5361;2015;7046;Rural;nuts;65;Rural;7.04210119737354;Rural
5361;2015;7046;Rural;cereals;175;Rural;7.04210119737354;Rural
5361;2015;7046;Rural;fat;0;Rural;7.04210119737354;Rural
5362;2015;7046;Rural;sunflower;180;Rural;7.04210119737354;Rural
5362;2015;7046;Rural;nuts;2;Rural;7.04210119737354;Rural
5362;2015;7046;Rural;cereals;125;Rural;7.04210119737354;Rural
5362;2015;7046;Rural;fat;2;Rural;7.04210119737354;Rural
5367;2015;7046;Urban;sunflower;0;Rural;7.04210119737354;Urban
5367;2015;7046;Urban;nuts;20;Rural;7.04210119737354;Urban
5367;2015;7046;Urban;cereals;40;Rural;7.04210119737354;Urban
5367;2015;7046;Urban;fat;1;Rural;7.04210119737354;Urban
5375;2015;7046;Urban;sunflower;91;Rural;7.04210119737354;Urban
5375;2015;7046;Urban;nuts;0;Rural;7.04210119737354;Urban
5375;2015;7046;Urban;cereals;10;Rural;7.04210119737354;Urban
5375;2015;7046;Urban;fat;0;Rural;7.04210119737354;Urban
5390;2015;7046;Rural;sunflower;28;Rural;7.04210119737354;Rural
5390;2015;7046;Rural;nuts;0;Rural;7.04210119737354;Rural
5390;2015;7046;Rural;cereals;0;Rural;7.04210119737354;Rural
5390;2015;7046;Rural;fat;0;Rural;7.04210119737354;Rural
5391;2015;7046;Rural;sunflower;10;Rural;7.04210119737354;Rural
5391;2015;7046;Rural;nuts;110;Rural;7.04210119737354;Rural
5391;2015;7046;Rural;cereals;50;Rural;7.04210119737354;Rural
5391;2015;7046;Rural;fat;5;Rural;7.04210119737354;Rural
5203;2015;7046;Urban;sunflower;103;Rural;7.04210119737354;Urban
5203;2015;7046;Urban;nuts;8;Rural;7.04210119737354;Urban
5203;2015;7046;Urban;cereals;25;Rural;7.04210119737354;Urban
5203;2015;7046;Urban;fat;0;Rural;7.04210119737354;Urban
5211;2015;7046;Rural;sunflower;24;Rural;7.04210119737354;Rural
5211;2015;7046;Rural;nuts;5;Rural;7.04210119737354;Rural
5211;2015;7046;Rural;cereals;0;Rural;7.04210119737354;Rural
5211;2015;7046;Rural;fat;2;Rural;7.04210119737354;Rural
5226;2015;7046;Rural;sunflower;137;Rural;7.04210119737354;Rural
5226;2015;7046;Rural;nuts;5;Rural;7.04210119737354;Rural
5226;2015;7046;Rural;cereals;120;Rural;7.04210119737354;Rural
5226;2015;7046;Rural;fat;0;Rural;7.04210119737354;Rural
5457;2015;7046;Rural;sunflower;113;Rural;7.04210119737354;Rural
5457;2015;7046;Rural;nuts;15;Rural;7.04210119737354;Rural
5457;2015;7046;Rural;cereals;0;Rural;7.04210119737354;Rural
5457;2015;7046;Rural;fat;0;Rural;7.04210119737354;Rural
5458;2015;7046;Urban;sunflower;23;Rural;7.04210119737354;Urban
5458;2015;7046;Urban;nuts;6;Rural;7.04210119737354;Urban
